Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Battery_voltage
18962815;2022-03-18 11:01:00;3;18;2022;11;1;0;23.85;86;1;30.66;6.94;14;0.096;7.052;3.91
18962993;2022-03-18 11:11:38;3;18;2022;11;11;38;22.78;93;0;30.64;7.05;14;0.099;7.0493;3.9
18963084;2022-03-18 11:16:52;3;18;2022;11;16;52;22.65;94;0;30.66;7.01;14;0.098;7.0476;3.9
18963256;2022-03-18 11:27:26;3;18;2022;11;27;26;22.39;95;0;30.64;7.08;14;0.1;7.044;3.9
18963521;2022-03-18 11:43:19;3;18;2022;11;43;19;22.39;96;0;30.59;6.96;14;0.097;7.0388;3.9
18963715;2022-03-18 11:53:53;3;18;2022;11;53;53;22.67;96;0;30.56;7.05;14;0.1;7.0354;3.9
18963802;2022-03-18 11:59:07;3;18;2022;11;59;7;23.1;97;0;30.54;7.1;14;0.101;7.0336;3.9
18963972;2022-03-18 12:09:41;3;18;2022;12;9;41;23.6;95;0;30.51;7.03;14;0.1;7.031;3.9
18964058;2022-03-18 12:14:54;3;18;2022;12;14;54;23.61;94;0;30.51;6.94;14;0.097;7.0298;3.9
18964321;2022-03-18 12:30:40;3;18;2022;12;30;40;23.74;95;0;30.44;7.03;14;0.1;7.0268;3.9
18964422;2022-03-18 12:35:53;3;18;2022;12;35;53;23.71;95;0;30.42;6.87;14;0.096;7.0261;3.9
18964506;2022-03-18 12:41:07;3;18;2022;12;41;7;23.74;95;0;30.42;7.05;14;0.101;7.0251;3.9
18964595;2022-03-18 12:46:21;3;18;2022;12;46;21;23.74;95;0;30.35;6.85;14;0.096;7.024;3.9
18964869;2022-03-18 13:02:13;3;18;2022;13;2;13;23.92;95;0;30.35;7.05;14;0.102;7.0212;3.9
18965344;2022-03-18 13:28:39;3;18;2022;13;28;39;24.03;95;0;30.25;7.03;14;0.102;7.0168;3.9
18965433;2022-03-18 13:33:52;3;18;2022;13;33;52;24.06;95;0;30.27;6.89;14;0.098;7.0157;3.9
18965532;2022-03-18 13:39:05;3;18;2022;13;39;5;24.1;95;0;30.18;6.99;14;0.102;7.0151;3.9
18965630;2022-03-18 13:44:19;3;18;2022;13;44;19;24.1;95;0;30.18;6.96;14;0.101;7.0146;3.9
18965815;2022-03-18 13:54:51;3;18;2022;13;54;51;23.94;96;0;30.15;6.99;14;0.102;7.0135;3.9
18965914;2022-03-18 14:00:04;3;18;2022;14;0;4;23.87;97;0;30.13;6.99;14;0.102;7.013;3.9
18966006;2022-03-18 14:05:18;3;18;2022;14;5;18;23.8;98;0;30.13;6.99;14;0.102;7.0122;3.9
18966189;2022-03-18 14:15:44;3;18;2022;14;15;44;23.79;99;0;30.08;6.96;14;0.102;7.011;3.9
18966288;2022-03-18 14:20:57;3;18;2022;14;20;57;23.77;99;0;30.08;6.92;14;0.101;7.0101;3.9
18966389;2022-03-18 14:26:11;3;18;2022;14;26;11;23.74;99;0;30.06;7.05;14;0.104;7.0093;3.9
18966482;2022-03-18 14:31:25;3;18;2022;14;31;25;23.71;100;0;30.03;6.96;14;0.102;7.0086;3.9
18966583;2022-03-18 14:36:38;3;18;2022;14;36;38;23.67;100;0;30.01;6.92;14;0.102;7.0077;3.9
18966885;2022-03-18 14:52:30;3;18;2022;14;52;30;23.65;100;0;29.96;7.01;14;0.104;7.0053;3.9
18966973;2022-03-18 14:57:43;3;18;2022;14;57;43;23.62;100;0;29.93;7.05;14;0.106;7.0043;3.9
18967188;2022-03-18 15:08:10;3;18;2022;15;8;10;23.57;100;0;29.86;7.05;14;0.106;7.0026;3.9
18967283;2022-03-18 15:13:24;3;18;2022;15;13;24;23.54;100;0;29.89;7.01;14;0.105;7.0019;3.9
18967373;2022-03-18 15:18:37;3;18;2022;15;18;37;23.52;100;0;29.89;7.03;14;0.106;7.0009;3.9
18967472;2022-03-18 15:23:51;3;18;2022;15;23;51;23.49;100;0;29.86;7.08;14;0.107;7.0003;3.9
18967569;2022-03-18 15:29:05;3;18;2022;15;29;5;23.52;101;0;29.84;7.05;14;0.107;6.9996;3.9
18967752;2022-03-18 15:39:38;3;18;2022;15;39;38;23.4;101;0;29.81;7.01;14;0.106;6.9981;3.9
18967940;2022-03-18 15:50:10;3;18;2022;15;50;10;23.39;101;0;29.76;6.96;14;0.105;6.9967;3.9
18968180;2022-03-18 16:00:37;3;18;2022;16;0;37;23.24;101;0;29.74;6.94;14;0.105;6.9954;3.9
18968272;2022-03-18 16:05:51;3;18;2022;16;5;51;23.15;101;0;29.74;7.05;14;0.108;6.9948;3.9
18968365;2022-03-18 16:11:05;3;18;2022;16;11;5;23.07;101;0;29.74;7.03;14;0.107;6.994;3.9
18968454;2022-03-18 16:16:19;3;18;2022;16;16;19;22.98;101;0;29.67;7.01;14;0.107;6.9935;3.9
18968553;2022-03-18 16:21:33;3;18;2022;16;21;33;22.94;101;0;29.67;7.1;14;0.109;6.9928;3.9
18968778;2022-03-18 16:32:25;3;18;2022;16;32;25;22.65;101;0;29.64;7.1;14;0.11;6.9917;3.9
18968873;2022-03-18 16:37:51;3;18;2022;16;37;51;22.53;101;0;29.64;6.94;14;0.106;6.9912;3.9
18968955;2022-03-18 16:43:05;3;18;2022;16;43;5;22.53;102;0;29.62;6.99;14;0.107;6.9905;3.9
18969173;2022-03-18 16:53:31;3;18;2022;16;53;31;22.44;102;0;29.59;6.96;14;0.107;6.9894;3.9
18969263;2022-03-18 16:58:45;3;18;2022;16;58;45;22.39;102;0;29.57;6.99;14;0.108;6.9888;3.9
18969357;2022-03-18 17:03:58;3;18;2022;17;3;58;22.37;102;0;29.57;7.05;14;0.109;6.9883;3.9
18969438;2022-03-18 17:09:12;3;18;2022;17;9;12;22.22;102;0;29.52;7.03;14;0.109;6.9878;3.9
18969634;2022-03-18 17:19:52;3;18;2022;17;19;52;22.02;102;0;29.5;7.05;14;0.11;6.9869;3.9
18969726;2022-03-18 17:25:05;3;18;2022;17;25;5;22.03;102;0;29.5;7.05;14;0.11;6.9863;3.9
18969828;2022-03-18 17:30:20;3;18;2022;17;30;20;22.03;102;0;29.5;6.87;14;0.105;6.9858;3.9
18969910;2022-03-18 17:35:33;3;18;2022;17;35;33;22.03;102;0;29.55;6.96;14;0.107;6.9854;3.9
18970096;2022-03-18 17:46:00;3;18;2022;17;46;0;22.02;102;0;29.43;6.96;14;0.108;6.9842;3.9
18970177;2022-03-18 17:51:14;3;18;2022;17;51;14;22.03;102;0;29.43;6.92;14;0.107;6.9838;3.9
18970276;2022-03-18 17:56:28;3;18;2022;17;56;28;21.98;102;0;29.4;7.01;14;0.11;6.9833;3.9
18970359;2022-03-18 18:01:50;3;18;2022;18;1;50;21.87;102;0;29.38;7.05;14;0.111;6.9831;3.9
18970446;2022-03-18 18:07:04;3;18;2022;18;7;4;21.72;102;0;29.35;6.94;14;0.108;6.9826;3.9
18970543;2022-03-18 18:12:19;3;18;2022;18;12;19;21.66;102;0;29.35;7.03;14;0.111;6.9821;3.9
18970730;2022-03-18 18:22:59;3;18;2022;18;22;59;21.62;101;0;29.33;6.96;14;0.109;6.981;3.9
18970833;2022-03-18 18:28:13;3;18;2022;18;28;13;21.63;101;0;29.33;6.94;14;0.109;6.9807;3.9
18971018;2022-03-18 18:38:53;3;18;2022;18;38;53;21.65;101;0;29.28;7.05;14;0.112;6.9797;3.9
18971103;2022-03-18 18:44:07;3;18;2022;18;44;7;21.62;101;0;29.26;7.01;14;0.111;6.9792;3.9
18971196;2022-03-18 18:49:20;3;18;2022;18;49;20;21.55;101;0;29.26;7.01;14;0.111;6.9788;3.9
18971367;2022-03-18 18:59:55;3;18;2022;18;59;55;21.54;101;0;29.21;7.03;14;0.112;6.978;3.9
18971451;2022-03-18 19:05:09;3;18;2022;19;5;9;21.6;102;0;29.18;7.05;14;0.113;6.9775;3.9
18971647;2022-03-18 19:15:42;3;18;2022;19;15;42;21.55;102;0;29.16;6.99;14;0.111;6.9767;3.9
18971734;2022-03-18 19:21:01;3;18;2022;19;21;1;21.59;102;0;29.16;6.87;14;0.108;6.9763;3.9
18971893;2022-03-18 19:31:29;3;18;2022;19;31;29;21.5;102;0;29.13;6.99;14;0.112;6.9757;3.9
18972010;2022-03-18 19:36:43;3;18;2022;19;36;43;21.49;102;0;29.13;7.01;14;0.112;6.975;3.9
18972094;2022-03-18 19:41:57;3;18;2022;19;41;57;21.51;102;0;29.11;6.96;14;0.111;6.9747;3.9
18972187;2022-03-18 19:47:11;3;18;2022;19;47;11;21.52;102;0;29.06;7.03;14;0.113;6.9742;3.9
18972299;2022-03-18 19:52:25;3;18;2022;19;52;25;21.52;102;0;29.01;7.01;14;0.113;6.974;3.9
18972474;2022-03-18 20:02:59;3;18;2022;20;2;59;21.45;102;0;29.01;7.1;14;0.116;6.9733;3.9
18972564;2022-03-18 20:08:13;3;18;2022;20;8;13;21.43;102;0;29.01;7.08;14;0.115;6.9727;3.9
18972646;2022-03-18 20:13:27;3;18;2022;20;13;27;21.44;102;0;28.99;6.99;14;0.113;6.9724;3.9
18972914;2022-03-18 20:29:37;3;18;2022;20;29;37;21.43;102;0;28.96;7.01;14;0.114;6.9716;3.9
18973023;2022-03-18 20:34:50;3;18;2022;20;34;50;21.4;102;0;28.89;7.05;14;0.116;6.9711;3.9
18973231;2022-03-18 20:45:24;3;18;2022;20;45;24;21.35;102;0;28.91;7.03;14;0.115;6.9705;3.9
18973307;2022-03-18 20:50:38;3;18;2022;20;50;38;21.31;102;0;28.89;7.03;14;0.115;6.9701;3.9
18973428;2022-03-18 20:55:52;3;18;2022;20;55;52;21.32;103;0;28.87;6.92;14;0.112;6.9699;3.9
18973524;2022-03-18 21:01:06;3;18;2022;21;1;6;21.33;103;0;28.87;6.96;14;0.113;6.9694;3.9
18973615;2022-03-18 21:06:20;3;18;2022;21;6;20;21.34;103;0;28.84;6.96;14;0.114;6.9691;3.9
18973786;2022-03-18 21:16:55;3;18;2022;21;16;55;21.37;103;0;28.82;6.94;14;0.113;6.9685;3.9
18973958;2022-03-18 21:27:30;3;18;2022;21;27;30;21.35;103;0;28.79;6.87;14;0.112;6.9677;3.9
18974332;2022-03-18 21:48:51;3;18;2022;21;48;51;21.39;103;0;28.72;6.92;14;0.114;6.9664;3.9
18974506;2022-03-18 21:59:32;3;18;2022;21;59;32;21.28;103;0;28.7;6.99;14;0.116;6.9663;3.9
18974776;2022-03-18 22:15:26;3;18;2022;22;15;26;21.17;103;0;28.65;6.96;14;0.115;6.9656;3.9
18974948;2022-03-18 22:26:00;3;18;2022;22;26;0;21.22;103;0;28.65;6.99;14;0.116;6.9648;3.9
18975044;2022-03-18 22:31:14;3;18;2022;22;31;14;21.18;103;0;28.6;7.08;14;0.119;6.9645;3.9
18975131;2022-03-18 22:36:28;3;18;2022;22;36;28;21.21;103;0;28.6;6.87;14;0.114;6.9644;3.9
18975220;2022-03-18 22:41:42;3;18;2022;22;41;42;21.3;103;0;28.6;6.94;14;0.115;6.964;3.9
18975306;2022-03-18 22:46:56;3;18;2022;22;46;56;21.34;103;0;28.57;6.89;14;0.114;6.9639;3.9
18975391;2022-03-18 22:52:10;3;18;2022;22;52;10;21.34;103;12;28.57;6.99;14;0.117;6.9639;3.89
18975744;2022-03-18 23:13:19;3;18;2022;23;13;19;21.39;103;290;28.5;7.03;14;0.119;6.9632;3.89
18975840;2022-03-18 23:18:34;3;18;2022;23;18;34;21.4;103;417;28.5;6.99;14;0.118;6.9629;3.89
18975931;2022-03-18 23:23:48;3;18;2022;23;23;48;21.46;103;531;28.5;6.96;14;0.117;6.9629;3.89
18976108;2022-03-18 23:34:23;3;18;2022;23;34;23;21.57;103;747;28.48;7.01;14;0.118;6.9627;3.89
18976280;2022-03-18 23:44:57;3;18;2022;23;44;57;21.68;103;1279;28.43;6.92;14;0.117;6.9625;3.89
18976468;2022-03-18 23:55:25;3;18;2022;23;55;25;21.85;103;2135;28.43;6.94;14;0.117;6.9625;3.9
18976738;2022-03-19 00:11:18;3;19;2022;0;11;18;22.39;103;4546;28.4;6.99;13;0.119;6.9604;3.92
18976921;2022-03-19 00:21:50;3;19;2022;0;21;50;22.39;103;4968;28.35;6.94;14;0.118;6.9591;3.92
18977103;2022-03-19 00:32:28;3;19;2022;0;32;28;22.83;102;3823;28.33;7.05;13;0.121;6.9588;3.92
18977194;2022-03-19 00:37:41;3;19;2022;0;37;41;23.01;102;3748;28.33;6.87;13;0.116;6.9581;3.92
18977380;2022-03-19 00:48:06;3;19;2022;0;48;6;23.31;100;3801;28.33;7.01;14;0.12;6.9583;3.92
18977466;2022-03-19 00:53:19;3;19;2022;0;53;19;23.43;99;4455;28.38;6.89;14;0.116;6.958;3.92
18977586;2022-03-19 00:58:32;3;19;2022;0;58;32;23.68;98;5161;28.31;7.03;14;0.12;6.9572;3.93
18977766;2022-03-19 01:09:03;3;19;2022;1;9;3;24.23;94;6298;28.28;7.08;14;0.122;6.9567;3.94
18978036;2022-03-19 01:25:07;3;19;2022;1;25;7;25.28;91;7933;28.23;6.94;14;0.119;6.9586;3.95
18978119;2022-03-19 01:30:19;3;19;2022;1;30;19;25.6;89;8183;28.26;6.96;14;0.119;6.9593;3.95
18978356;2022-03-19 01:40:42;3;19;2022;1;40;42;26.42;87;8837;28.23;6.87;14;0.117;6.9616;3.9
18978566;2022-03-19 01:51:11;3;19;2022;1;51;11;27.63;82;25984;28.23;6.87;14;0.117;6.964;3.9
18978653;2022-03-19 01:56:22;3;19;2022;1;56;22;29.01;76;26460;28.23;6.89;14;0.118;6.9621;3.9
18978852;2022-03-19 02:06:48;3;19;2022;2;6;48;30.69;70;24339;28.23;6.87;14;0.117;6.9638;3.9
18978944;2022-03-19 02:11:57;3;19;2022;2;11;57;31.27;69;28641;28.23;6.87;14;0.117;6.9685;3.9
18979039;2022-03-19 02:17:06;3;19;2022;2;17;6;32.07;66;30943;28.21;6.85;14;0.117;6.9688;3.9
18979136;2022-03-19 02:22:14;3;19;2022;2;22;14;32;68;30989;28.21;7.01;14;0.121;6.9733;3.9
18979527;2022-03-19 02:43:02;3;19;2022;2;43;2;32.56;64;31930;28.23;6.99;14;0.12;6.9775;3.9
18979606;2022-03-19 02:48:10;3;19;2022;2;48;10;32.87;63;30639;28.23;6.99;14;0.12;6.9791;3.9
18979804;2022-03-19 02:58:47;3;19;2022;2;58;47;33.47;62;32677;28.21;6.85;14;0.117;6.981;3.9
18979896;2022-03-19 03:03:54;3;19;2022;3;3;54;33.82;62;32903;28.26;7.03;14;0.121;6.9817;3.9
18979980;2022-03-19 03:09:01;3;19;2022;3;9;1;33.15;64;32267;28.26;6.87;14;0.117;6.9832;3.9
18980059;2022-03-19 03:14:08;3;19;2022;3;14;8;33.25;64;37703;28.28;6.87;14;0.117;6.9841;3.9
18980347;2022-03-19 03:29:33;3;19;2022;3;29;33;34.03;57;34466;28.35;7.01;14;0.119;6.9876;3.9
18980434;2022-03-19 03:34:40;3;19;2022;3;34;40;34.36;59;39215;28.33;6.85;14;0.116;6.9883;3.9
18980527;2022-03-19 03:39:47;3;19;2022;3;39;47;34.51;59;38305;28.35;6.92;14;0.117;6.9891;3.9
18980615;2022-03-19 03:44:54;3;19;2022;3;44;54;33.95;60;40779;28.35;6.87;14;0.116;6.9868;3.9
18980801;2022-03-19 03:55:20;3;19;2022;3;55;20;35.08;58;40062;28.4;6.92;14;0.117;6.9893;3.9
18980885;2022-03-19 04:00:27;3;19;2022;4;0;27;35.83;55;40792;28.43;6.99;14;0.118;6.9925;3.9
18980969;2022-03-19 04:05:33;3;19;2022;4;5;33;35.84;58;42332;28.45;6.94;14;0.117;6.993;3.9
18981164;2022-03-19 04:15:51;3;19;2022;4;15;51;35.68;56;41944;28.5;6.85;14;0.114;6.9974;3.9
18981247;2022-03-19 04:20:57;3;19;2022;4;20;57;35.75;56;40892;28.52;6.92;14;0.116;6.9988;3.9
18981341;2022-03-19 04:26:03;3;19;2022;4;26;3;36.25;53;44082;28.57;6.87;14;0.114;7.0008;3.9
18981523;2022-03-19 04:36:22;3;19;2022;4;36;22;36.58;52;45290;28.6;7.01;14;0.117;7.0029;3.9
18981624;2022-03-19 04:41:28;3;19;2022;4;41;28;36.75;52;39818;28.62;6.85;14;0.113;7.0044;3.9
18981710;2022-03-19 04:46:34;3;19;2022;4;46;34;36.86;54;42671;28.67;6.78;14;0.111;7.0069;3.9
18981896;2022-03-19 04:57:00;3;19;2022;4;57;0;37.22;50;41996;28.77;6.85;14;0.112;7.01;3.9
18982167;2022-03-19 05:12:22;3;19;2022;5;12;22;36.42;53;39036;28.89;6.87;14;0.111;7.0129;3.9
18982257;2022-03-19 05:17:33;3;19;2022;5;17;33;36.47;52;41816;28.91;6.89;14;0.111;7.0134;3.9
18982349;2022-03-19 05:22:39;3;19;2022;5;22;39;37.13;50;34770;28.99;6.85;14;0.11;7.0158;3.9
18982429;2022-03-19 05:27:45;3;19;2022;5;27;45;36.97;51;31399;29.01;6.85;14;0.109;7.0166;3.9
18982658;2022-03-19 05:38:21;3;19;2022;5;38;21;36.72;52;36988;29.11;6.87;14;0.109;7.018;3.9
18982747;2022-03-19 05:43:38;3;19;2022;5;43;38;36.95;53;39636;29.16;6.87;14;0.108;7.0195;3.9
18982845;2022-03-19 05:48:54;3;19;2022;5;48;54;36.86;51;38072;29.21;6.85;14;0.107;7.0199;3.9
18983017;2022-03-19 05:59:05;3;19;2022;5;59;5;36.66;50;34686;29.3;6.96;14;0.109;7.0232;3.9
18983467;2022-03-19 06:24:57;3;19;2022;6;24;57;37.37;48;37078;29.57;6.78;13;0.102;7.0267;3.9
18983737;2022-03-19 06:40:24;3;19;2022;6;40;24;37.4;47;37531;29.69;6.78;13;0.101;7.0305;3.9
18983940;2022-03-19 06:50:41;3;19;2022;6;50;41;37.37;49;32151;29.81;6.92;13;0.103;7.0348;3.9
18984033;2022-03-19 06:55:46;3;19;2022;6;55;46;37.37;48;31512;29.84;6.92;13;0.103;7.039;3.9
18984281;2022-03-19 07:11:13;3;19;2022;7;11;13;36.82;48;28785;29.98;6.78;13;0.098;7.0398;3.9
18984361;2022-03-19 07:16:19;3;19;2022;7;16;19;37.06;49;28905;30.03;6.92;13;0.101;7.0396;3.9
18984462;2022-03-19 07:21:24;3;19;2022;7;21;24;37.22;48;24608;30.08;6.8;13;0.098;7.0405;3.9
18984547;2022-03-19 07:26:35;3;19;2022;7;26;35;37.01;49;20467;30.13;6.87;13;0.099;7.0403;3.9
18984629;2022-03-19 07:31:40;3;19;2022;7;31;40;36.73;50;22345;30.15;6.8;13;0.097;7.0406;3.9
18984830;2022-03-19 07:41:51;3;19;2022;7;41;51;36.55;49;18299;30.22;6.8;13;0.096;7.0408;3.9
18984915;2022-03-19 07:46:57;3;19;2022;7;46;57;36.86;48;14351;30.27;6.94;13;0.1;7.042;3.9
18984995;2022-03-19 07:52:02;3;19;2022;7;52;2;36.91;49;20894;30.3;6.74;13;0.094;7.0421;3.9
18985130;2022-03-19 07:57:08;3;19;2022;7;57;8;36.95;48;21180;30.35;6.83;13;0.096;7.0432;3.9
18985213;2022-03-19 08:02:13;3;19;2022;8;2;13;36.81;48;18005;30.39;6.71;13;0.092;7.0434;3.9
18985307;2022-03-19 08:07:19;3;19;2022;8;7;19;36.59;49;17294;30.47;6.83;13;0.095;7.0437;3.9
18985403;2022-03-19 08:12:24;3;19;2022;8;12;24;36.53;49;16622;30.47;6.78;13;0.093;7.0444;3.9
18985487;2022-03-19 08:17:30;3;19;2022;8;17;30;36.19;49;14006;30.47;6.76;13;0.093;7.0449;3.9
18985785;2022-03-19 08:32:53;3;19;2022;8;32;53;35.99;49;13137;30.56;6.83;13;0.094;7.0458;3.9
18985872;2022-03-19 08:37:59;3;19;2022;8;37;59;35.74;49;12627;30.59;6.85;13;0.094;7.046;3.96
18986059;2022-03-19 08:48:17;3;19;2022;8;48;17;35.93;50;12574;30.61;6.83;13;0.093;7.0464;3.9
18986148;2022-03-19 08:53:23;3;19;2022;8;53;23;35.83;49;10928;30.66;6.74;13;0.09;7.0458;3.96
18986228;2022-03-19 08:58:29;3;19;2022;8;58;29;35.27;50;9514;30.68;6.8;13;0.092;7.0473;3.95
18986402;2022-03-19 09:09:02;3;19;2022;9;9;2;33.76;55;7446;30.68;6.8;13;0.092;7.0488;3.94
18986497;2022-03-19 09:14:20;3;19;2022;9;14;20;32.77;56;5865;30.71;6.83;13;0.092;7.049;3.93
18986673;2022-03-19 09:24:34;3;19;2022;9;24;34;29.52;63;2067;30.73;6.85;14;0.093;7.0501;3.91
18986757;2022-03-19 09:29:42;3;19;2022;9;29;42;28.54;65;1540;30.73;6.83;14;0.092;7.0497;3.91
18986881;2022-03-19 09:34:51;3;19;2022;9;34;51;27.27;76;832;30.73;6.89;14;0.094;7.0516;3.9
18987169;2022-03-19 09:50:36;3;19;2022;9;50;36;22.94;97;759;30.73;7.08;17;0.099;7.0518;3.9
18987260;2022-03-19 09:55:48;3;19;2022;9;55;48;22.8;98;1065;30.73;7.03;18;0.097;7.0491;3.9
18987358;2022-03-19 10:01:02;3;19;2022;10;1;2;22.86;99;1061;30.76;7.12;19;0.1;7.0475;3.9
18987454;2022-03-19 10:06:15;3;19;2022;10;6;15;22.75;99;890;30.76;7.21;19;0.102;7.045;3.9
18987651;2022-03-19 10:16:48;3;19;2022;10;16;48;22.93;100;519;30.71;7.39;21;0.107;7.0411;3.9
18987846;2022-03-19 10:27:27;3;19;2022;10;27;27;22.93;100;179;30.64;7.46;21;0.11;7.0374;3.9
18987947;2022-03-19 10:32:41;3;19;2022;10;32;41;23.17;101;98;30.68;7.46;22;0.109;7.0359;3.9
18988135;2022-03-19 10:43:14;3;19;2022;10;43;14;22.9;101;68;30.61;7.53;22;0.112;7.0332;3.9
18988221;2022-03-19 10:48:28;3;19;2022;10;48;28;22.9;101;55;30.56;7.62;23;0.114;7.0321;3.9
18988358;2022-03-19 10:53:42;3;19;2022;10;53;42;22.96;101;44;30.56;7.53;23;0.112;7.0307;3.9
18988645;2022-03-19 11:09:28;3;19;2022;11;9;28;23.18;101;3;30.44;7.66;24;0.117;7.0266;3.9
18988838;2022-03-19 11:20:01;3;19;2022;11;20;1;23.36;100;0;30.42;7.73;24;0.118;7.0244;3.9
18989063;2022-03-19 11:30:49;3;19;2022;11;30;49;23.53;100;0;30.32;7.75;24;0.12;7.0224;3.9
18989165;2022-03-19 11:36:13;3;19;2022;11;36;13;23.55;100;0;30.27;7.84;24;0.123;7.0211;3.9
18989265;2022-03-19 11:41:27;3;19;2022;11;41;27;23.56;99;0;30.25;7.78;24;0.121;7.0202;3.9
18989360;2022-03-19 11:46:41;3;19;2022;11;46;41;23.68;100;0;30.22;7.78;24;0.121;7.0191;3.9
18989456;2022-03-19 11:51:55;3;19;2022;11;51;55;23.58;99;0;30.22;7.84;24;0.123;7.0182;3.9
18989648;2022-03-19 12:02:21;3;19;2022;12;2;21;23.35;98;0;30.13;7.84;25;0.124;7.0173;3.9
18989731;2022-03-19 12:07:35;3;19;2022;12;7;35;23.35;96;0;30.13;7.91;25;0.125;7.0163;3.9
18989924;2022-03-19 12:18:07;3;19;2022;12;18;7;23.38;95;0;30.06;7.96;25;0.127;7.0143;3.9
18990048;2022-03-19 12:23:21;3;19;2022;12;23;21;23.49;94;0;30.03;7.87;25;0.125;7.0138;3.9
18990134;2022-03-19 12:28:35;3;19;2022;12;28;35;23.75;93;0;30.01;8.01;25;0.129;7.0127;3.9
18990237;2022-03-19 12:33:48;3;19;2022;12;33;48;23.76;93;0;29.98;7.94;25;0.128;7.0123;3.9
18990321;2022-03-19 12:39:02;3;19;2022;12;39;2;23.74;94;0;29.96;8.01;25;0.129;7.0114;3.9
18990421;2022-03-19 12:44:16;3;19;2022;12;44;16;23.76;94;0;29.93;7.98;25;0.129;7.0114;3.9
18990614;2022-03-19 12:54:49;3;19;2022;12;54;49;24.06;92;0;29.89;7.98;25;0.129;7.0103;3.9
18990822;2022-03-19 13:05:28;3;19;2022;13;5;28;24.38;91;0;29.84;7.96;25;0.129;7.0088;3.9
18990925;2022-03-19 13:10:52;3;19;2022;13;10;52;24.51;91;0;29.84;8.05;25;0.131;7.0079;3.9
18991021;2022-03-19 13:16:16;3;19;2022;13;16;16;24.55;90;0;29.79;7.94;25;0.129;7.0073;3.9
18991121;2022-03-19 13:21:30;3;19;2022;13;21;30;24.34;91;0;29.76;8.03;25;0.132;7.0067;3.9
18991335;2022-03-19 13:32:15;3;19;2022;13;32;15;24.27;91;0;29.74;8.03;25;0.132;7.0055;3.9
18991423;2022-03-19 13:37:29;3;19;2022;13;37;29;24.35;91;0;29.72;8.07;25;0.133;7.0052;3.9
18991595;2022-03-19 13:47:54;3;19;2022;13;47;54;24.38;91;0;29.67;7.98;25;0.131;7.0041;3.9
18991689;2022-03-19 13:53:07;3;19;2022;13;53;7;24.42;91;0;29.64;8.01;25;0.132;7.0033;3.9
18991872;2022-03-19 14:03:39;3;19;2022;14;3;39;24.4;91;0;29.59;8.03;25;0.133;7.0025;3.9
18991959;2022-03-19 14:08:52;3;19;2022;14;8;52;24.31;92;0;29.52;8.12;25;0.136;7.0016;3.9
18992046;2022-03-19 14:14:06;3;19;2022;14;14;6;24.3;92;0;29.57;8.05;25;0.134;7.0009;3.9
18992139;2022-03-19 14:19:19;3;19;2022;14;19;19;24.27;92;0;29.55;8.07;25;0.134;7.0002;3.9
18992227;2022-03-19 14:24:37;3;19;2022;14;24;37;24.27;92;0;29.47;8.05;25;0.135;6.9999;3.9
18992315;2022-03-19 14:29:50;3;19;2022;14;29;50;24.31;92;0;29.5;8.03;25;0.134;6.9993;3.9
18992495;2022-03-19 14:40:16;3;19;2022;14;40;16;24.14;93;0;29.45;8.12;25;0.136;6.9984;3.9
18992624;2022-03-19 14:45:29;3;19;2022;14;45;29;24.1;94;0;29.45;8.1;25;0.136;6.9978;3.9
18992719;2022-03-19 14:50:43;3;19;2022;14;50;43;24.17;93;0;29.38;8.05;25;0.135;6.9972;3.9
18992811;2022-03-19 14:55:56;3;19;2022;14;55;56;24.14;93;0;29.43;8.07;25;0.135;6.9967;3.9
18992894;2022-03-19 15:01:10;3;19;2022;15;1;10;24.09;94;0;29.4;8.1;25;0.136;6.9961;3.9
18992988;2022-03-19 15:06:23;3;19;2022;15;6;23;24.16;93;0;29.38;8.14;25;0.138;6.9957;3.9
18993220;2022-03-19 15:16:55;3;19;2022;15;16;55;23.99;94;0;29.35;8.07;25;0.136;6.9947;3.9
18993521;2022-03-19 15:32:39;3;19;2022;15;32;39;24.02;94;0;29.28;8.26;25;0.141;6.9933;3.9
18993616;2022-03-19 15:37:53;3;19;2022;15;37;53;23.85;94;0;29.26;8.14;25;0.139;6.9929;3.9
18993709;2022-03-19 15:43:06;3;19;2022;15;43;6;23.7;95;0;29.26;8.05;25;0.136;6.9925;3.9
18993799;2022-03-19 15:48:20;3;19;2022;15;48;20;23.6;95;0;29.23;8.14;25;0.139;6.992;3.9
18993896;2022-03-19 15:53:33;3;19;2022;15;53;33;23.59;96;0;29.23;8.26;25;0.142;6.9914;3.9
18993981;2022-03-19 15:58:47;3;19;2022;15;58;47;23.67;95;0;29.21;8.19;25;0.14;6.9908;3.9
18994104;2022-03-19 16:04:01;3;19;2022;16;4;1;23.67;95;0;29.18;8.17;25;0.14;6.9903;3.9
18994183;2022-03-19 16:09:15;3;19;2022;16;9;15;23.6;95;0;29.16;8.17;25;0.14;6.9901;3.9
18994471;2022-03-19 16:25:00;3;19;2022;16;25;0;23.57;96;0;29.08;8.19;25;0.141;6.9889;3.89
18994560;2022-03-19 16:30:13;3;19;2022;16;30;13;23.45;96;0;29.08;8.19;25;0.141;6.9888;3.89
