Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Battery_voltage
18729895;2022-03-09 02:51:58;3;9;2022;2;51;58;25.97;58;6439;26.46;8.31;6;0.165;17.4607;3.92
18730060;2022-03-09 03:02:36;3;9;2022;3;2;36;26.81;57;6512;26.46;8.17;6;0.162;17.4575;3.92
18730152;2022-03-09 03:07:51;3;9;2022;3;7;51;26.72;56;6568;26.46;8.19;6;0.163;17.4577;3.92
18730242;2022-03-09 03:13:06;3;9;2022;3;13;6;26.89;55;6676;26.46;8.21;6;0.163;17.457;3.93
18730334;2022-03-09 03:18:21;3;9;2022;3;18;21;26.67;54;6797;26.51;8.52;6;0.169;17.4576;3.93
18730515;2022-03-09 03:28:58;3;9;2022;3;28;58;26.99;55;6872;26.46;8.35;6;0.166;17.457;3.93
18730705;2022-03-09 03:39:34;3;9;2022;3;39;34;27.69;53;6954;26.46;8.31;6;0.165;17.4554;3.94
18730974;2022-03-09 03:55:30;3;9;2022;3;55;30;28.09;52;11535;26.49;8.59;7;0.171;17.4547;3.97
18731067;2022-03-09 04:00:45;3;9;2022;4;0;45;28.42;52;18437;26.49;8.42;7;0.167;17.4531;3.98
18731155;2022-03-09 04:05:59;3;9;2022;4;5;59;28.71;50;13140;26.46;8.82;7;0.176;17.4524;3.98
18731248;2022-03-09 04:11:13;3;9;2022;4;11;13;28.69;51;9273;26.46;8.78;7;0.175;17.4533;3.98
18731337;2022-03-09 04:16:27;3;9;2022;4;16;27;28.68;49;8270;26.51;8.75;7;0.174;17.454;3.98
18731528;2022-03-09 04:27:02;3;9;2022;4;27;2;30.03;50;10038;26.51;8.66;7;0.172;17.4512;3.98
18731624;2022-03-09 04:32:17;3;9;2022;4;32;17;30.12;45;34886;26.54;8.9;7;0.177;17.4515;3.98
18731713;2022-03-09 04:37:31;3;9;2022;4;37;31;30.48;46;29564;26.54;8.73;7;0.173;17.4501;3.98
18731888;2022-03-09 04:47:59;3;9;2022;4;47;59;30.72;45;27104;26.56;8.59;7;0.17;17.4511;3.88
18731968;2022-03-09 04:53:13;3;9;2022;4;53;13;30.54;45;33971;26.59;8.7;7;0.172;17.4517;3.98
18732064;2022-03-09 04:58:27;3;9;2022;4;58;27;30.49;45;35784;26.61;8.66;8;0.171;17.4519;3.98
18732156;2022-03-09 05:03:41;3;9;2022;5;3;41;31.08;42;26252;26.61;8.7;8;0.172;17.4508;3.98
18732252;2022-03-09 05:08:55;3;9;2022;5;8;55;31.19;42;32706;26.64;8.56;7;0.169;17.4487;3.88
18732340;2022-03-09 05:14:09;3;9;2022;5;14;9;31.84;43;36486;26.64;8.94;8;0.177;17.4468;3.88
18732618;2022-03-09 05:29:59;3;9;2022;5;29;59;32.69;39;36067;26.71;8.68;7;0.171;17.4458;3.88
18732799;2022-03-09 05:40:25;3;9;2022;5;40;25;32.69;40;34981;26.76;8.59;7;0.169;17.4455;3.88
18732889;2022-03-09 05:45:38;3;9;2022;5;45;38;32.84;39;35097;26.78;8.66;7;0.17;17.4453;3.88
18733051;2022-03-09 05:56:09;3;9;2022;5;56;9;32.48;39;34135;26.91;8.94;8;0.175;17.4468;3.88
18733233;2022-03-09 06:06:40;3;9;2022;6;6;40;32.45;38;34104;26.91;8.92;8;0.175;17.4476;3.88
18733421;2022-03-09 06:17:11;3;9;2022;6;17;11;33.04;39;33172;26.96;8.66;7;0.169;17.4447;3.88
18733700;2022-03-09 06:33:05;3;9;2022;6;33;5;32.77;40;32084;27.05;8.75;8;0.17;17.4446;3.88
18733702;2022-03-09 06:33:16;3;9;2022;6;33;16;32.77;40;32084;27.05;8.75;8;0.17;17.4446;3.88
18733794;2022-03-09 06:38:28;3;9;2022;6;38;28;33.36;38;32248;27.1;8.82;8;0.171;17.4409;3.88
18733879;2022-03-09 06:43:41;3;9;2022;6;43;41;33.41;39;31835;27.1;8.94;8;0.174;17.4399;3.88
18734058;2022-03-09 06:54:19;3;9;2022;6;54;19;33.76;41;30832;27.18;8.52;8;0.164;17.4396;3.88
18734151;2022-03-09 06:59:31;3;9;2022;6;59;31;33.27;41;18494;27.23;8.82;8;0.17;17.4385;3.88
18734241;2022-03-09 07:04:49;3;9;2022;7;4;49;33.14;40;9325;27.18;8.9;7;0.172;17.4366;3.88
18734340;2022-03-09 07:10:01;3;9;2022;7;10;1;32.68;41;10645;27.28;8.85;8;0.17;17.438;3.94
18734433;2022-03-09 07:15:13;3;9;2022;7;15;13;32.57;42;14475;27.33;8.63;8;0.165;17.4375;3.92
18734603;2022-03-09 07:25:38;3;9;2022;7;25;38;32.76;41;8849;27.4;8.94;8;0.171;17.4372;3.92
18734865;2022-03-09 07:41:34;3;9;2022;7;41;34;32.53;41;6139;27.5;8.68;8;0.165;17.439;3.92
18734946;2022-03-09 07:46:47;3;9;2022;7;46;47;32.55;42;6056;27.52;8.97;8;0.171;17.4386;3.91
18735034;2022-03-09 07:51:59;3;9;2022;7;51;59;32.61;41;5945;27.55;8.63;8;0.163;17.4401;3.91
18735123;2022-03-09 07:57:12;3;9;2022;7;57;12;32.58;42;5757;27.52;8.78;7;0.167;17.4406;3.91
18735217;2022-03-09 08:02:25;3;9;2022;8;2;25;32.74;41;5598;27.6;8.56;8;0.162;17.4407;3.91
18735311;2022-03-09 08:07:38;3;9;2022;8;7;38;32.24;43;5575;27.62;8.63;8;0.163;17.4431;3.91
18735846;2022-03-09 08:39:44;3;9;2022;8;39;44;31.46;43;5187;27.82;8.56;7;0.16;17.4516;3.91
18735949;2022-03-09 08:44:58;3;9;2022;8;44;58;31.42;43;4953;27.89;8.99;8;0.169;17.4525;3.91
18736043;2022-03-09 08:50:12;3;9;2022;8;50;12;31.21;45;4870;27.84;8.87;7;0.166;17.4537;3.91
18736150;2022-03-09 08:55:26;3;9;2022;8;55;26;31.19;45;4822;27.84;8.99;8;0.169;17.4546;3.9
18736238;2022-03-09 09:00:39;3;9;2022;9;0;39;30.97;45;4778;27.96;8.63;8;0.16;17.4559;3.9
18736419;2022-03-09 09:11:13;3;9;2022;9;11;13;31.07;45;4670;27.89;9.02;7;0.169;17.4551;3.9
18736503;2022-03-09 09:16:27;3;9;2022;9;16;27;30.89;45;4489;27.91;8.78;8;0.164;17.4561;3.9
18736602;2022-03-09 09:21:41;3;9;2022;9;21;41;30.78;46;4403;27.91;8.73;7;0.163;17.4567;3.9
18736692;2022-03-09 09:26:55;3;9;2022;9;26;55;30.68;46;4297;27.96;8.75;7;0.163;17.4569;3.9
18736786;2022-03-09 09:32:09;3;9;2022;9;32;9;30.55;47;4103;27.96;8.66;8;0.161;17.4575;3.9
18737002;2022-03-09 09:42:43;3;9;2022;9;42;43;30.32;47;3779;27.96;8.68;8;0.161;17.4585;3.9
18737086;2022-03-09 09:47:57;3;9;2022;9;47;57;30.15;48;3596;28.01;8.7;7;0.161;17.4591;3.9
18737349;2022-03-09 10:03:45;3;9;2022;10;3;45;29.56;50;2558;27.96;8.94;8;0.167;17.4609;3.9
18737539;2022-03-09 10:14:27;3;9;2022;10;14;27;28.83;52;2020;28.04;8.73;7;0.162;17.463;3.89
18737712;2022-03-09 10:25:02;3;9;2022;10;25;2;28.27;54;1551;28.04;8.59;7;0.159;17.4645;3.89
18737818;2022-03-09 10:30:17;3;9;2022;10;30;17;28.02;54;1285;28.04;9.04;7;0.168;17.4652;3.89
18738008;2022-03-09 10:40:53;3;9;2022;10;40;53;27.59;55;736;28.09;8.61;8;0.159;17.4665;3.88
18738277;2022-03-09 10:56:45;3;9;2022;10;56;45;26.98;56;271;28.09;8.82;8;0.163;17.468;3.89
18738362;2022-03-09 11:02:01;3;9;2022;11;2;1;26.75;56;155;28.11;8.92;7;0.165;17.4685;3.89
18738458;2022-03-09 11:07:17;3;9;2022;11;7;17;26.53;57;72;28.06;9.02;8;0.168;17.469;3.89
18738540;2022-03-09 11:12:33;3;9;2022;11;12;33;26.48;57;27;28.06;8.92;8;0.166;17.469;3.89
18738631;2022-03-09 11:17:50;3;9;2022;11;17;50;26.24;57;5;28.04;9.04;8;0.168;17.4694;3.89
18738716;2022-03-09 11:23:06;3;9;2022;11;23;6;26.03;57;0;28.09;8.73;8;0.161;17.4699;3.89
18738804;2022-03-09 11:28:23;3;9;2022;11;28;23;25.9;57;0;28.04;8.94;8;0.166;17.4699;3.89
18738981;2022-03-09 11:39:02;3;9;2022;11;39;2;25.47;59;0;28.04;9.04;8;0.168;17.4703;3.89
18739239;2022-03-09 11:55:07;3;9;2022;11;55;7;24.93;61;0;28.06;8.59;8;0.159;17.4708;3.88
18739331;2022-03-09 12:00:24;3;9;2022;12;0;24;24.77;61;0;28.09;8.87;8;0.164;17.4709;3.88
18739412;2022-03-09 12:05:42;3;9;2022;12;5;42;24.57;62;0;28.06;8.78;8;0.163;17.471;3.88
18739609;2022-03-09 12:16:28;3;9;2022;12;16;28;24.18;63;0;28.01;8.63;7;0.16;17.4715;3.88
18739718;2022-03-09 12:21:47;3;9;2022;12;21;47;24.06;64;0;28.04;8.99;8;0.167;17.4715;3.88
18739803;2022-03-09 12:27:04;3;9;2022;12;27;4;23.9;65;0;28.04;8.68;8;0.161;17.4716;3.88
18739900;2022-03-09 12:32:28;3;9;2022;12;32;28;23.75;66;0;28.01;9.02;7;0.168;17.4716;3.88
18740176;2022-03-09 12:48:29;3;9;2022;12;48;29;23.41;67;0;27.99;8.59;7;0.159;17.4718;3.88
18740268;2022-03-09 12:53:47;3;9;2022;12;53;47;23.25;68;0;27.99;8.68;8;0.161;17.4719;3.88
18740450;2022-03-09 13:04:38;3;9;2022;13;4;38;22.97;69;0;27.99;8.56;8;0.158;17.472;3.88
18740544;2022-03-09 13:09:56;3;9;2022;13;9;56;22.85;69;0;27.96;8.61;8;0.16;17.4723;3.88
18740828;2022-03-09 13:26:04;3;9;2022;13;26;4;22.62;70;0;27.94;8.97;8;0.168;17.4723;3.88
18741022;2022-03-09 13:36:48;3;9;2022;13;36;48;22.46;70;0;27.99;8.66;8;0.161;17.4724;3.88
18741112;2022-03-09 13:42:07;3;9;2022;13;42;7;22.4;70;0;27.89;8.82;8;0.165;17.4724;3.88
18741204;2022-03-09 13:47:32;3;9;2022;13;47;32;22.32;70;0;27.89;8.99;8;0.169;17.4726;3.88
18741287;2022-03-09 13:52:51;3;9;2022;13;52;51;22.24;70;0;27.89;8.94;8;0.167;17.4727;3.88
18741374;2022-03-09 13:58:10;3;9;2022;13;58;10;22.13;70;0;27.89;8.61;8;0.16;17.4729;3.88
18741463;2022-03-09 14:03:29;3;9;2022;14;3;29;22.05;70;0;27.89;8.75;8;0.163;17.4729;3.88
18741555;2022-03-09 14:08:48;3;9;2022;14;8;48;21.97;71;0;27.89;9.09;8;0.171;17.4731;3.88
18741646;2022-03-09 14:14:07;3;9;2022;14;14;7;21.94;70;0;27.87;8.75;8;0.164;17.4733;3.88
18741907;2022-03-09 14:30:11;3;9;2022;14;30;11;21.76;71;0;27.87;8.56;8;0.159;17.4736;3.88
18742002;2022-03-09 14:35:30;3;9;2022;14;35;30;21.69;71;0;27.82;8.87;8;0.167;17.4737;3.88
18742092;2022-03-09 14:40:49;3;9;2022;14;40;49;21.64;71;0;27.82;8.75;8;0.164;17.4738;3.88
18742168;2022-03-09 14:46:09;3;9;2022;14;46;9;21.61;71;0;27.82;8.99;8;0.169;17.4739;3.88
18742262;2022-03-09 14:51:28;3;9;2022;14;51;28;21.53;71;0;27.79;8.56;8;0.16;17.474;3.88
18742450;2022-03-09 15:02:13;3;9;2022;15;2;13;21.45;71;0;27.79;8.9;8;0.167;17.4741;3.88
18742539;2022-03-09 15:07:32;3;9;2022;15;7;32;21.43;71;0;27.74;8.97;8;0.169;17.4744;3.88
18742614;2022-03-09 15:12:52;3;9;2022;15;12;52;21.36;71;0;27.74;8.94;8;0.169;17.4744;3.88
18742795;2022-03-09 15:23:31;3;9;2022;15;23;31;21.29;71;0;27.74;8.7;8;0.163;17.4746;3.88
18742886;2022-03-09 15:28:51;3;9;2022;15;28;51;21.18;72;0;27.72;9.02;7;0.17;17.4749;3.88
18743167;2022-03-09 15:45:02;3;9;2022;15;45;2;21.06;72;0;27.69;8.8;8;0.166;17.4753;3.88
18743450;2022-03-09 16:01:32;3;9;2022;16;1;32;21.06;72;0;27.69;8.78;8;0.166;17.4754;3.88
18743541;2022-03-09 16:06:52;3;9;2022;16;6;52;21;72;0;27.62;8.94;8;0.17;17.4756;3.88
18743724;2022-03-09 16:17:37;3;9;2022;16;17;37;20.87;72;0;27.62;8.75;8;0.166;17.4759;3.88
18743824;2022-03-09 16:22:57;3;9;2022;16;22;57;20.87;72;0;27.6;8.61;8;0.163;17.476;3.88
18743914;2022-03-09 16:28:17;3;9;2022;16;28;17;20.79;73;0;27.6;8.78;8;0.166;17.4763;3.88
18744006;2022-03-09 16:33:37;3;9;2022;16;33;37;20.71;73;0;27.57;8.73;7;0.165;17.4764;3.88
18744285;2022-03-09 16:49:49;3;9;2022;16;49;49;20.74;73;0;27.55;8.56;8;0.162;17.4766;3.88
18744649;2022-03-09 17:11:27;3;9;2022;17;11;27;20.65;73;0;27.47;8.99;8;0.172;17.4769;3.88
18744822;2022-03-09 17:22:13;3;9;2022;17;22;13;20.66;73;0;27.47;8.92;7;0.17;17.4772;3.88
18744905;2022-03-09 17:27:33;3;9;2022;17;27;33;20.68;73;0;27.5;9.02;7;0.172;17.4771;3.88
18745097;2022-03-09 17:38:20;3;9;2022;17;38;20;20.58;73;0;27.42;8.7;8;0.166;17.4773;3.88
18745284;2022-03-09 17:49:06;3;9;2022;17;49;6;20.43;73;0;27.4;8.63;8;0.165;17.4778;3.88
18745995;2022-03-09 18:32:33;3;9;2022;18;32;33;20.28;72;0;27.33;8.66;8;0.166;17.4789;3.88
18746169;2022-03-09 18:43:19;3;9;2022;18;43;19;20.12;73;0;27.3;8.92;8;0.172;17.4793;3.88
18746252;2022-03-09 18:48:39;3;9;2022;18;48;39;20.18;72;0;27.33;8.9;8;0.171;17.4793;3.88
18746514;2022-03-09 19:04:46;3;9;2022;19;4;46;20.13;73;0;27.25;8.56;7;0.164;17.4796;3.88
18746592;2022-03-09 19:10:07;3;9;2022;19;10;7;20.01;73;0;27.25;8.61;7;0.165;17.4799;3.88
18746766;2022-03-09 19:20:54;3;9;2022;19;20;54;19.9;74;0;27.2;8.78;7;0.169;17.4804;3.88
18746941;2022-03-09 19:31:41;3;9;2022;19;31;41;19.76;74;0;27.3;8.87;8;0.171;17.4807;3.88
18747118;2022-03-09 19:42:28;3;9;2022;19;42;28;19.67;75;0;27.15;8.99;7;0.174;17.481;3.88
18747300;2022-03-09 19:53:21;3;9;2022;19;53;21;19.75;74;0;27.15;8.92;8;0.173;17.4809;3.88
18747376;2022-03-09 19:58:42;3;9;2022;19;58;42;19.74;75;0;27.13;8.52;8;0.164;17.481;3.88
18747546;2022-03-09 20:09:29;3;9;2022;20;9;29;19.76;74;0;27.1;8.59;7;0.166;17.4811;3.88
18747637;2022-03-09 20:14:50;3;9;2022;20;14;50;19.79;74;0;27.1;8.7;8;0.169;17.4811;3.88
18747731;2022-03-09 20:20:10;3;9;2022;20;20;10;19.84;74;0;27.1;8.85;7;0.172;17.481;3.88
18747821;2022-03-09 20:25:31;3;9;2022;20;25;31;19.71;74;0;27.08;8.68;7;0.168;17.4813;3.88
18747900;2022-03-09 20:30:51;3;9;2022;20;30;51;19.79;74;0;27.05;8.59;8;0.167;17.481;3.88
18747985;2022-03-09 20:36:12;3;9;2022;20;36;12;19.72;74;0;27.05;8.82;8;0.171;17.4812;3.88
18748155;2022-03-09 20:46:53;3;9;2022;20;46;53;19.66;74;0;27.03;8.59;8;0.167;17.4814;3.88
18748238;2022-03-09 20:52:13;3;9;2022;20;52;13;19.69;74;0;27.03;8.9;7;0.173;17.4814;3.88
18748326;2022-03-09 20:57:34;3;9;2022;20;57;34;19.71;74;0;27.03;8.92;7;0.174;17.4815;3.88
18748615;2022-03-09 21:14:06;3;9;2022;21;14;6;19.56;74;0;27.01;8.92;7;0.174;17.4817;3.88
18748698;2022-03-09 21:19:26;3;9;2022;21;19;26;19.54;74;0;26.96;8.85;7;0.173;17.482;3.87
18748880;2022-03-09 21:30:14;3;9;2022;21;30;14;19.59;74;0;26.98;8.59;7;0.167;17.4821;3.87
18749255;2022-03-09 21:51:49;3;9;2022;21;51;49;19.7;74;0;26.91;8.8;7;0.172;17.4817;3.87
18749337;2022-03-09 21:57:10;3;9;2022;21;57;10;19.71;74;0;26.86;8.52;7;0.167;17.4816;3.87
18749425;2022-03-09 22:02:30;3;9;2022;22;2;30;19.71;74;0;26.86;8.87;7;0.174;17.4814;3.87
18749628;2022-03-09 22:13:26;3;9;2022;22;13;26;19.79;73;0;26.83;8.82;7;0.173;17.4811;3.87
18749714;2022-03-09 22:18:47;3;9;2022;22;18;47;19.83;73;0;26.83;8.59;7;0.168;17.481;3.87
18749985;2022-03-09 22:35:09;3;9;2022;22;35;9;19.69;74;0;26.81;8.63;7;0.169;17.481;3.87
18750063;2022-03-09 22:40:30;3;9;2022;22;40;30;19.59;74;0;26.78;8.92;7;0.176;17.4815;3.87
18750167;2022-03-09 22:45:50;3;9;2022;22;45;50;19.67;74;0;26.78;8.56;7;0.168;17.4813;3.87
18750260;2022-03-09 22:51:11;3;9;2022;22;51;11;19.68;74;3;26.76;8.42;7;0.165;17.4813;3.87
18750350;2022-03-09 22:56:31;3;9;2022;22;56;31;19.62;74;18;26.76;8.82;7;0.174;17.4813;3.87
18750542;2022-03-09 23:07:19;3;9;2022;23;7;19;19.76;73;115;26.73;8.56;7;0.168;17.4813;3.87
18750629;2022-03-09 23:12:39;3;9;2022;23;12;39;19.9;73;306;26.73;8.85;7;0.175;17.4811;3.87
18750897;2022-03-09 23:28:47;3;9;2022;23;28;47;19.98;73;1311;26.71;8.52;7;0.168;17.4806;3.87
18750978;2022-03-09 23:34:07;3;9;2022;23;34;7;20.11;72;1702;26.66;8.63;7;0.17;17.4801;3.88
18751072;2022-03-09 23:39:27;3;9;2022;23;39;27;20.27;72;2180;26.69;8.9;7;0.176;17.4794;3.88
18751169;2022-03-09 23:44:47;3;9;2022;23;44;47;20.43;72;2528;26.69;8.87;7;0.175;17.479;3.89
18751359;2022-03-09 23:55:32;3;9;2022;23;55;32;20.72;71;2825;26.64;8.92;7;0.177;17.4776;3.89
18751535;2022-03-10 00:06:17;3;10;2022;0;6;17;21.03;70;3273;26.61;8.52;7;0.169;17.4763;3.9
18751625;2022-03-10 00:11:36;3;10;2022;0;11;36;21.19;69;3493;26.61;8.56;7;0.169;17.4754;3.9
18751981;2022-03-10 00:33:11;3;10;2022;0;33;11;21.81;68;4265;26.59;8.82;7;0.175;17.4723;3.9
18752180;2022-03-10 00:44:12;3;10;2022;0;44;12;22.53;66;5025;26.54;8.68;7;0.172;17.4699;3.91
18752278;2022-03-10 00:49:37;3;10;2022;0;49;37;22.9;65;5550;26.51;8.52;7;0.169;17.4683;3.92
18752370;2022-03-10 00:54:55;3;10;2022;0;54;55;23.02;64;6214;26.54;8.68;7;0.172;17.4675;3.92
18752716;2022-03-10 01:16:34;3;10;2022;1;16;34;24.31;61;7265;26.51;8.82;7;0.176;17.4625;3.93
18752802;2022-03-10 01:21:52;3;10;2022;1;21;52;24.31;61;7319;26.49;8.47;7;0.168;17.462;3.94
18752886;2022-03-10 01:27:09;3;10;2022;1;27;9;24.59;60;7182;26.49;8.92;7;0.178;17.4613;3.93
18752976;2022-03-10 01:32:26;3;10;2022;1;32;26;24.57;60;7147;26.51;8.85;7;0.176;17.4613;3.93
18753152;2022-03-10 01:43:05;3;10;2022;1;43;5;24.29;60;6723;26.46;8.82;7;0.176;17.4624;3.93
18753336;2022-03-10 01:53:45;3;10;2022;1;53;45;24.28;61;8150;26.44;8.49;7;0.169;17.4638;3.94
18753598;2022-03-10 02:09:48;3;10;2022;2;9;48;25.1;60;9980;26.39;8.4;7;0.168;17.4605;3.96
18753678;2022-03-10 02:15:04;3;10;2022;2;15;4;25.72;58;10404;26.51;8.45;7;0.168;17.4581;3.96
18753765;2022-03-10 02:20:20;3;10;2022;2;20;20;25.75;58;10320;26.41;8.52;7;0.17;17.4575;3.96
18753850;2022-03-10 02:25:36;3;10;2022;2;25;36;25.64;59;10441;26.44;8.63;7;0.172;17.4578;3.96
18754197;2022-03-10 02:46:57;3;10;2022;2;46;57;26.33;58;10154;26.44;8.52;7;0.17;17.4556;3.88
18754284;2022-03-10 02:52:12;3;10;2022;2;52;12;26.86;57;10788;26.41;8.45;7;0.169;17.4541;3.88
18754451;2022-03-10 03:02:43;3;10;2022;3;2;43;26.4;57;10693;26.41;8.42;7;0.168;17.4558;3.88
18754539;2022-03-10 03:07:58;3;10;2022;3;7;58;26.68;57;11255;26.41;8.75;7;0.175;17.455;3.88
18754615;2022-03-10 03:13:13;3;10;2022;3;13;13;27.07;57;11274;26.39;8.63;7;0.173;17.4536;3.88
18754705;2022-03-10 03:18:33;3;10;2022;3;18;33;27.42;56;11324;26.39;8.35;7;0.167;17.4518;3.88
18754883;2022-03-10 03:29:09;3;10;2022;3;29;9;28.04;56;13299;26.39;8.52;7;0.17;17.4492;3.88
18755056;2022-03-10 03:39:44;3;10;2022;3;39;44;27.26;56;12429;26.39;8.66;7;0.173;17.4544;3.88
18755137;2022-03-10 03:44:59;3;10;2022;3;44;59;26.93;57;11366;26.41;8.8;7;0.176;17.4568;3.88
18755397;2022-03-10 04:00:50;3;10;2022;4;0;50;26.77;56;10463;26.41;8.56;7;0.171;17.4586;3.88
18755485;2022-03-10 04:06:05;3;10;2022;4;6;5;27.23;56;10077;26.44;8.4;7;0.167;17.4569;3.88
18755583;2022-03-10 04:11:20;3;10;2022;4;11;20;27.17;56;12269;26.44;8.35;7;0.166;17.4569;3.88
18755674;2022-03-10 04:16:35;3;10;2022;4;16;35;27.49;56;13874;26.51;8.75;7;0.174;17.4558;3.88
18755755;2022-03-10 04:21:50;3;10;2022;4;21;50;28.17;56;23288;26.46;8.37;7;0.167;17.4528;3.88
18755942;2022-03-10 04:32:33;3;10;2022;4;32;33;29.52;51;24114;26.49;8.37;7;0.166;17.4477;3.88
18756020;2022-03-10 04:37:48;3;10;2022;4;37;48;29.23;53;18859;26.49;8.8;7;0.175;17.4498;3.88
18756187;2022-03-10 04:48:23;3;10;2022;4;48;23;29.85;52;21897;26.49;8.45;7;0.168;17.4494;3.88
18756357;2022-03-10 04:59:11;3;10;2022;4;59;11;30.37;49;25238;26.51;8.28;7;0.164;17.4467;3.88
18756444;2022-03-10 05:04:25;3;10;2022;5;4;25;30.84;48;25230;26.54;8.31;7;0.165;17.4455;3.88
18756700;2022-03-10 05:20:43;3;10;2022;5;20;43;32.12;44;33726;26.56;8.68;7;0.172;17.441;3.88
18756795;2022-03-10 05:25:56;3;10;2022;5;25;56;32.83;43;37247;26.61;8.28;7;0.163;17.4398;3.88
18756880;2022-03-10 05:31:09;3;10;2022;5;31;9;33.27;42;36786;26.61;8.28;7;0.163;17.438;3.88
18757058;2022-03-10 05:41:33;3;10;2022;5;41;33;32.47;43;30740;26.61;8.66;7;0.171;17.4419;3.88
18757144;2022-03-10 05:46:46;3;10;2022;5;46;46;32;42;22098;26.66;8.52;7;0.168;17.4436;3.88
18757319;2022-03-10 05:57:17;3;10;2022;5;57;17;31.51;44;20688;26.69;8.49;7;0.167;17.4461;3.88
18757414;2022-03-10 06:02:30;3;10;2022;6;2;30;31.74;44;23989;26.69;8.66;7;0.171;17.4455;3.88
18757593;2022-03-10 06:13:02;3;10;2022;6;13;2;31.49;45;30412;26.71;8.21;7;0.161;17.4453;3.88
18757678;2022-03-10 06:18:15;3;10;2022;6;18;15;31.6;45;26460;26.76;8.42;7;0.165;17.4443;3.88
18757767;2022-03-10 06:23:28;3;10;2022;6;23;28;31.92;45;30123;26.78;8.35;7;0.164;17.4436;3.88
18757934;2022-03-10 06:34:00;3;10;2022;6;34;0;32.19;44;29687;26.83;8.45;7;0.165;17.4415;3.88
18758200;2022-03-10 06:50:07;3;10;2022;6;50;7;32.03;43;21192;26.91;8.63;7;0.169;17.4412;3.88
18758294;2022-03-10 06:55:20;3;10;2022;6;55;20;31.51;46;18283;26.93;8.26;7;0.16;17.444;3.88
18758386;2022-03-10 07:00:33;3;10;2022;7;0;33;30.83;47;11655;27.01;8.61;7;0.167;17.4457;3.88
18758475;2022-03-10 07:05:46;3;10;2022;7;5;46;30.53;48;11151;27.01;8.37;7;0.162;17.4466;3.88
18758562;2022-03-10 07:11:05;3;10;2022;7;11;5;30.3;49;12774;27.03;8.35;7;0.162;17.4485;3.88
18758804;2022-03-10 07:26:50;3;10;2022;7;26;50;30.81;45;8717;27.1;8.59;7;0.166;17.4463;3.88
18758887;2022-03-10 07:32:04;3;10;2022;7;32;4;31.51;45;8253;27.13;8.21;7;0.158;17.4435;3.88
18758972;2022-03-10 07:37:23;3;10;2022;7;37;23;31.29;45;8044;27.15;8.45;7;0.163;17.4446;3.88
18759060;2022-03-10 07:42:36;3;10;2022;7;42;36;31.09;46;7749;27.2;8.21;7;0.157;17.4456;3.94
18759227;2022-03-10 07:53:10;3;10;2022;7;53;10;30.97;46;7757;27.25;8.12;7;0.155;17.4464;3.94
18759408;2022-03-10 08:03:43;3;10;2022;8;3;43;31.26;45;8050;27.3;8.52;7;0.163;17.4456;3.88
18759841;2022-03-10 08:30:33;3;10;2022;8;30;33;30.8;45;7678;27.4;8.56;7;0.163;17.4501;3.93
18759930;2022-03-10 08:35:47;3;10;2022;8;35;47;30.87;45;7187;27.42;8.35;7;0.158;17.4495;3.93
18760015;2022-03-10 08:41:01;3;10;2022;8;41;1;30.91;46;7123;27.42;8.28;7;0.157;17.4493;3.93
18760186;2022-03-10 08:51:34;3;10;2022;8;51;34;30.97;45;6442;27.47;8.45;7;0.16;17.4501;3.92
18760276;2022-03-10 08:56:48;3;10;2022;8;56;48;30.51;47;6074;27.5;8.49;7;0.161;17.452;3.92
18760369;2022-03-10 09:02:02;3;10;2022;9;2;2;30.33;45;5767;27.5;8.19;7;0.154;17.4539;3.92
18760532;2022-03-10 09:12:29;3;10;2022;9;12;29;29.97;46;5124;27.52;8.21;7;0.155;17.4542;3.91
18760619;2022-03-10 09:17:44;3;10;2022;9;17;44;29.74;45;4830;27.57;8.35;7;0.157;17.4556;3.91
18760815;2022-03-10 09:22:58;3;10;2022;9;22;58;29.45;47;4723;27.55;8.31;7;0.157;17.457;3.91
18761075;2022-03-10 09:28:13;3;10;2022;9;28;13;29.22;47;4735;27.57;8.28;7;0.156;17.4578;3.91
18761326;2022-03-10 09:38:48;3;10;2022;9;38;48;29.04;46;4564;27.62;8.52;7;0.161;17.4588;3.91
18761405;2022-03-10 09:44:04;3;10;2022;9;44;4;29.04;46;4356;27.6;8.4;7;0.158;17.4591;3.91
18761572;2022-03-10 09:54:39;3;10;2022;9;54;39;28.78;47;3683;27.62;8.61;7;0.163;17.4604;3.9
18761833;2022-03-10 10:10:28;3;10;2022;10;10;28;27.83;48;2660;27.64;8.56;7;0.161;17.4644;3.9
18761923;2022-03-10 10:15:43;3;10;2022;10;15;43;27.61;50;2420;27.64;8.52;7;0.16;17.4656;3.9
18762007;2022-03-10 10:20:58;3;10;2022;10;20;58;27.41;52;2180;27.64;8.33;7;0.156;17.4665;3.9
18762094;2022-03-10 10:26:13;3;10;2022;10;26;13;27.29;53;2031;27.67;8.47;7;0.159;17.467;3.9
18762182;2022-03-10 10:31:28;3;10;2022;10;31;28;27.19;53;1810;27.62;8.17;7;0.153;17.4672;3.89
18762464;2022-03-10 10:47:27;3;10;2022;10;47;27;26.72;55;859;27.69;8.49;7;0.159;17.4682;3.88
