Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Vapor_Pressure_Deficit;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Photosynthetically_Active_Radiation;Battery_voltage
18620581;2022-03-04 14:36:32;3;4;2022;14;36;32;24.15;80;0.6;0;26.59;9.76;25;0.194;12.773;0;3.91
18620767;2022-03-04 14:47:15;3;4;2022;14;47;15;24.03;80;0.6;0;26.56;9.76;25;0.194;12.7731;0;3.91
18620864;2022-03-04 14:52:38;3;4;2022;14;52;38;23.99;81;0.57;0;26.56;9.79;26;0.195;12.773;0;3.91
18620957;2022-03-04 14:57:56;3;4;2022;14;57;56;23.96;81;0.57;0;26.56;9.66;26;0.192;12.7729;0;3.91
18621136;2022-03-04 15:08:45;3;4;2022;15;8;45;23.83;81;0.56;0;26.56;9.74;26;0.194;12.7727;0;3.91
18621319;2022-03-04 15:19:22;3;4;2022;15;19;22;23.64;82;0.53;0;26.56;9.74;26;0.194;12.773;0;3.91
18621406;2022-03-04 15:24:40;3;4;2022;15;24;40;23.54;82;0.52;0;26.54;9.82;26;0.195;12.7731;0;3.91
18621664;2022-03-04 15:40:56;3;4;2022;15;40;56;23.27;83;0.49;0;26.54;9.74;26;0.194;12.7734;0;3.91
18621759;2022-03-04 15:46:32;3;4;2022;15;46;32;23.22;84;0.46;0;26.56;9.74;26;0.194;12.7736;0;3.91
18621858;2022-03-04 15:51:50;3;4;2022;15;51;50;23.15;84;0.45;0;26.54;9.59;25;0.191;12.7736;0;3.91
18621946;2022-03-04 15:57:09;3;4;2022;15;57;9;23.2;84;0.45;0;26.51;9.59;26;0.191;12.7735;0;3.91
18622303;2022-03-04 16:18:48;3;4;2022;16;18;48;23.22;84;0.46;0;26.54;9.66;25;0.192;12.7727;0;3.91
18622398;2022-03-04 16:24:07;3;4;2022;16;24;7;23.15;84;0.45;0;26.51;9.69;25;0.193;12.7724;0;3.91
18622480;2022-03-04 16:29:25;3;4;2022;16;29;25;23.07;84;0.45;0;26.51;9.56;26;0.191;12.7725;0;3.91
18622566;2022-03-04 16:34:44;3;4;2022;16;34;44;23;84;0.45;0;26.51;9.76;26;0.195;12.7723;0;3.91
18622655;2022-03-04 16:40:02;3;4;2022;16;40;2;23.01;84;0.45;0;26.51;9.59;25;0.191;12.772;0;3.91
18622754;2022-03-04 16:45:21;3;4;2022;16;45;21;22.94;84;0.45;0;26.51;9.71;26;0.194;12.772;0;3.91
18622941;2022-03-04 16:56:04;3;4;2022;16;56;4;22.85;85;0.42;0;26.49;9.71;25;0.194;12.7717;0;3.91
18623206;2022-03-04 17:12:12;3;4;2022;17;12;12;22.83;85;0.42;0;26.46;9.61;26;0.192;12.7709;0;3.91
18623295;2022-03-04 17:17:31;3;4;2022;17;17;31;22.72;85;0.41;0;26.49;9.59;26;0.191;12.7709;0;3.91
18623389;2022-03-04 17:22:50;3;4;2022;17;22;50;22.69;85;0.41;0;26.46;9.69;25;0.193;12.771;0;3.91
18623475;2022-03-04 17:28:08;3;4;2022;17;28;8;22.62;85;0.41;0;26.46;9.66;26;0.193;12.7709;0;3.91
18623756;2022-03-04 17:44:17;3;4;2022;17;44;17;22.35;86;0.38;0;26.44;9.82;25;0.196;12.7711;0;3.91
18623846;2022-03-04 17:49:36;3;4;2022;17;49;36;22.35;87;0.35;0;26.44;9.74;26;0.195;12.7713;0;3.91
18624026;2022-03-04 18:00:20;3;4;2022;18;0;20;22.23;87;0.35;0;26.41;9.69;26;0.194;12.7713;0;3.9
18624111;2022-03-04 18:05:39;3;4;2022;18;5;39;22.1;87;0.35;0;26.41;9.76;26;0.195;12.7714;0;3.9
18624386;2022-03-04 18:21:48;3;4;2022;18;21;48;21.83;89;0.29;0;26.41;9.79;24;0.196;12.7719;0;3.9
18624566;2022-03-04 18:32:33;3;4;2022;18;32;33;21.87;89;0.29;0;26.39;9.74;26;0.195;12.772;0;3.9
18625041;2022-03-04 18:59:30;3;4;2022;18;59;30;21.76;90;0.26;0;26.34;9.69;26;0.194;12.7717;0;3.9
18625135;2022-03-04 19:04:49;3;4;2022;19;4;49;21.79;90;0.26;0;26.34;9.66;26;0.194;12.7714;0;3.9
18625214;2022-03-04 19:10:13;3;4;2022;19;10;13;21.79;90;0.26;0;26.34;9.69;26;0.194;12.7712;0;3.9
18625302;2022-03-04 19:15:33;3;4;2022;19;15;33;21.83;90;0.26;0;26.34;9.69;26;0.194;12.7711;0;3.9
18625409;2022-03-04 19:21:04;3;4;2022;19;21;4;21.81;90;0.26;0;26.31;9.76;26;0.196;12.7711;0;3.9
18625502;2022-03-04 19:26:29;3;4;2022;19;26;29;21.75;90;0.26;0;26.31;9.66;26;0.194;12.7711;0;3.9
18625588;2022-03-04 19:31:49;3;4;2022;19;31;49;21.65;91;0.23;0;26.31;9.56;26;0.192;12.7711;0;3.9
18625687;2022-03-04 19:37:08;3;4;2022;19;37;8;21.59;91;0.23;0;26.31;9.64;26;0.194;12.7712;0;3.9
18625853;2022-03-04 19:47:53;3;4;2022;19;47;53;21.5;92;0.21;0;26.24;9.56;25;0.193;12.7715;0;3.9
18626022;2022-03-04 19:58:40;3;4;2022;19;58;40;21.42;92;0.2;0;26.29;9.69;25;0.195;12.7715;0;3.9
18626099;2022-03-04 20:04:00;3;4;2022;20;4;0;21.36;92;0.2;0;26.26;9.61;25;0.193;12.7714;0;3.9
18626182;2022-03-04 20:09:19;3;4;2022;20;9;19;21.31;92;0.2;0;26.24;9.56;26;0.193;12.7717;0;3.9
18626265;2022-03-04 20:14:39;3;4;2022;20;14;39;21.3;93;0.18;0;26.26;9.64;24;0.194;12.7717;0;3.9
18626446;2022-03-04 20:25:25;3;4;2022;20;25;25;21.3;93;0.18;0;26.24;9.54;26;0.192;12.7716;0;3.9
18626537;2022-03-04 20:30:44;3;4;2022;20;30;44;21.2;93;0.18;0;26.24;9.61;26;0.194;12.7714;0;3.9
18626708;2022-03-04 20:41:23;3;4;2022;20;41;23;21.15;93;0.18;0;26.24;9.56;25;0.193;12.7714;0;3.9
18626788;2022-03-04 20:46:42;3;4;2022;20;46;42;21.14;93;0.18;0;26.22;9.61;25;0.194;12.7713;0;3.9
18626876;2022-03-04 20:52:02;3;4;2022;20;52;2;21.15;94;0.15;0;26.22;9.71;26;0.196;12.7711;0;3.9
18627149;2022-03-04 21:08:32;3;4;2022;21;8;32;21.21;94;0.15;0;26.19;9.66;26;0.195;12.7707;0;3.9
18627242;2022-03-04 21:14:03;3;4;2022;21;14;3;21.18;94;0.15;0;26.19;9.64;26;0.194;12.7704;0;3.9
18627336;2022-03-04 21:19:23;3;4;2022;21;19;23;21.14;94;0.15;0;26.19;9.66;26;0.195;12.7703;0;3.9
18627419;2022-03-04 21:24:42;3;4;2022;21;24;42;21.18;94;0.15;0;26.17;9.82;25;0.198;12.7701;0;3.9
18627588;2022-03-04 21:35:21;3;4;2022;21;35;21;21.14;94;0.15;0;26.14;9.59;26;0.194;12.7698;0;3.9
18627667;2022-03-04 21:40:40;3;4;2022;21;40;40;21.02;94;0.15;0;26.14;9.56;24;0.193;12.7698;0;3.9
18627864;2022-03-04 21:51:26;3;4;2022;21;51;26;21.01;95;0.12;0;26.17;9.74;24;0.197;12.7697;0;3.9
18627963;2022-03-04 21:56:45;3;4;2022;21;56;45;21.01;95;0.12;0;26.12;9.69;26;0.196;12.7696;0;3.9
18628143;2022-03-04 22:07:31;3;4;2022;22;7;31;20.9;95;0.12;0;26.12;9.61;26;0.194;12.7696;0;3.9
18628313;2022-03-04 22:18:24;3;4;2022;22;18;24;20.85;95;0.12;0;26.12;9.56;26;0.193;12.7695;0;3.9
18628504;2022-03-04 22:29:10;3;4;2022;22;29;10;20.94;95;0.12;0;26.09;9.59;25;0.194;12.7692;0;3.9
18628583;2022-03-04 22:34:29;3;4;2022;22;34;29;20.98;95;0.12;0;26.02;9.59;26;0.195;12.7691;0;3.9
18628673;2022-03-04 22:39:49;3;4;2022;22;39;49;20.93;95;0.12;0;26.07;9.54;25;0.193;12.769;0;3.9
18628837;2022-03-04 22:50:34;3;4;2022;22;50;34;20.83;95;0.12;1;26.04;9.54;25;0.194;12.7687;0.06;3.9
18628925;2022-03-04 22:55:54;3;4;2022;22;55;54;20.83;96;0.1;11;26.04;9.66;25;0.196;12.7686;0.61;3.9
18629008;2022-03-04 23:01:14;3;4;2022;23;1;14;20.85;96;0.1;46;26.02;9.71;25;0.197;12.7684;2.56;3.9
18629354;2022-03-04 23:22:50;3;4;2022;23;22;50;20.95;95;0.12;541;26.02;9.82;25;0.199;12.7668;30.06;3.9
18629435;2022-03-04 23:28:10;3;4;2022;23;28;10;20.95;95;0.12;706;26.02;9.61;25;0.195;12.7665;39.22;3.89
18629535;2022-03-04 23:33:29;3;4;2022;23;33;29;21.06;95;0.12;948;26.02;9.71;25;0.197;12.7662;52.67;3.9
18629629;2022-03-04 23:38:48;3;4;2022;23;38;48;21.27;95;0.13;1080;25.99;9.56;25;0.194;12.7656;60;3.9
18629724;2022-03-04 23:44:08;3;4;2022;23;44;8;21.57;94;0.15;1226;25.97;9.61;25;0.195;12.7647;68.11;3.9
18629811;2022-03-04 23:49:27;3;4;2022;23;49;27;21.72;94;0.16;1354;25.97;9.54;25;0.194;12.7637;75.22;3.9
18629903;2022-03-04 23:54:45;3;4;2022;23;54;45;21.84;93;0.18;1475;25.97;9.64;25;0.196;12.7626;81.94;3.9
18630096;2022-03-05 00:05:29;3;5;2022;0;5;29;22.14;92;0.21;1744;25.94;9.64;26;0.196;12.7599;96.89;3.9
18630261;2022-03-05 00:16:06;3;5;2022;0;16;6;22.66;91;0.25;1973;26.02;9.48;26;0.193;12.757;109.61;3.91
18630431;2022-03-05 00:26:48;3;5;2022;0;26;48;23.21;89;0.31;2128;25.92;9.61;26;0.196;12.7526;118.22;3.91
18630513;2022-03-05 00:32:06;3;5;2022;0;32;6;23.39;88;0.35;2176;25.94;9.54;26;0.194;12.7505;120.89;3.92
18630612;2022-03-05 00:37:23;3;5;2022;0;37;23;23.66;87;0.38;2258;25.92;9.54;26;0.194;12.7483;125.44;3.92
18630709;2022-03-05 00:42:41;3;5;2022;0;42;41;23.83;87;0.38;2344;25.92;9.69;26;0.197;12.7456;130.22;3.92
18630798;2022-03-05 00:47:58;3;5;2022;0;47;58;23.99;86;0.42;2505;25.94;9.64;26;0.196;12.7434;139.17;3.92
18630889;2022-03-05 00:53:15;3;5;2022;0;53;15;24.17;86;0.42;2489;25.89;9.69;26;0.198;12.7419;138.28;3.92
18631164;2022-03-05 01:09:13;3;5;2022;1;9;13;24.8;84;0.5;3692;25.89;9.61;26;0.196;12.7369;205.11;3.92
18631255;2022-03-05 01:14:30;3;5;2022;1;14;30;24.93;83;0.54;2851;25.87;9.59;26;0.196;12.7355;158.39;3.92
18631344;2022-03-05 01:19:47;3;5;2022;1;19;47;25.25;82;0.58;2825;25.87;9.76;26;0.199;12.734;156.94;3.92
18631434;2022-03-05 01:25:04;3;5;2022;1;25;4;25.38;82;0.58;3228;25.87;9.66;26;0.197;12.7326;179.33;3.92
18631537;2022-03-05 01:30:21;3;5;2022;1;30;21;25.6;82;0.59;7933;25.87;9.51;26;0.194;12.7317;440.72;3.92
18631634;2022-03-05 01:35:38;3;5;2022;1;35;38;25.87;81;0.63;4668;25.87;9.48;26;0.194;12.7303;259.33;3.93
18631724;2022-03-05 01:40:54;3;5;2022;1;40;54;26.19;80;0.68;3813;25.87;9.71;26;0.198;12.7294;211.83;3.93
18631917;2022-03-05 01:51:41;3;5;2022;1;51;41;26.73;79;0.74;10800;25.84;9.64;26;0.197;12.7271;600;3.93
18632081;2022-03-05 02:02:13;3;5;2022;2;2;13;27.14;77;0.83;13067;25.84;9.76;26;0.199;12.7247;725.94;3.93
18632346;2022-03-05 02:18:27;3;5;2022;2;18;27;28.18;75;0.95;9937;25.82;9.59;26;0.196;12.7221;552.06;3.94
18632529;2022-03-05 02:29:10;3;5;2022;2;29;10;28.9;72;1.12;15610;25.82;9.69;26;0.198;12.7213;867.22;3.94
18632723;2022-03-05 02:39:53;3;5;2022;2;39;53;29.62;71;1.2;6686;25.82;9.82;26;0.201;12.7203;371.44;3.94
18632808;2022-03-05 02:45:09;3;5;2022;2;45;9;29.82;69;1.3;22282;25.82;9.64;26;0.197;12.719;1237.89;3.94
18632970;2022-03-05 02:55:37;3;5;2022;2;55;37;30.75;67;1.46;23605;25.82;9.79;26;0.2;12.7168;1311.39;3.94
18633242;2022-03-05 03:11:33;3;5;2022;3;11;33;31.18;65;1.59;29652;25.82;9.76;26;0.199;12.7163;1647.33;3.91
18633332;2022-03-05 03:16:47;3;5;2022;3;16;47;31.79;63;1.74;30168;25.82;9.69;26;0.198;12.7155;1676;3.91
18633512;2022-03-05 03:27:21;3;5;2022;3;27;21;31.95;63;1.75;33202;25.82;9.61;26;0.197;12.7176;1844.56;3.91
18633609;2022-03-05 03:32:36;3;5;2022;3;32;36;31.75;62;1.78;34269;25.82;9.74;26;0.199;12.7178;1903.83;3.91
18633696;2022-03-05 03:37:50;3;5;2022;3;37;50;32.07;62;1.81;34812;25.84;9.71;26;0.198;12.7179;1934;3.91
18634059;2022-03-05 03:58:57;3;5;2022;3;58;57;33.01;59;2.06;36708;25.84;9.82;26;0.2;12.7162;2039.33;3.91
18634150;2022-03-05 04:04:10;3;5;2022;4;4;10;33.45;58;2.17;38305;25.87;9.69;26;0.198;12.7154;2128.06;3.91
18634242;2022-03-05 04:09:24;3;5;2022;4;9;24;33.87;58;2.22;36056;25.87;9.66;25;0.197;12.7153;2003.11;3.91
18634339;2022-03-05 04:14:38;3;5;2022;4;14;38;33.78;57;2.26;38716;25.89;9.61;26;0.196;12.7158;2150.89;3.91
18634427;2022-03-05 04:19:51;3;5;2022;4;19;51;33.77;57;2.26;39000;25.92;9.74;26;0.198;12.7153;2166.67;3.91
18634520;2022-03-05 04:25:11;3;5;2022;4;25;11;33.97;56;2.34;40792;25.94;9.61;26;0.196;12.7173;2266.22;3.91
18634619;2022-03-05 04:30:24;3;5;2022;4;30;24;33.8;56;2.31;32628;25.94;9.74;26;0.198;12.7192;1812.67;3.91
18634864;2022-03-05 04:46:09;3;5;2022;4;46;9;34.34;56;2.39;36999;26.02;9.66;26;0.196;12.7188;2055.5;3.91
18635156;2022-03-05 05:02:07;3;5;2022;5;2;7;34.57;53;2.58;35482;26.09;9.69;25;0.196;12.7191;1971.22;3.91
18635261;2022-03-05 05:07:20;3;5;2022;5;7;20;34.99;52;2.7;35762;26.12;9.61;25;0.194;12.7189;1986.78;3.91
18635344;2022-03-05 05:12:34;3;5;2022;5;12;34;35.28;52;2.74;37761;26.14;9.66;26;0.195;12.7197;2097.83;3.91
18635531;2022-03-05 05:23:05;3;5;2022;5;23;5;35.6;51;2.85;42802;26.22;9.64;26;0.194;12.7188;2377.89;3.91
18636034;2022-03-05 05:33:35;3;5;2022;5;33;35;35.54;50;2.9;38929;26.26;9.54;26;0.192;12.719;2162.72;3.91
18636095;2022-03-05 05:39:00;3;5;2022;5;39;0;35.44;50;2.88;36831;26.31;9.51;26;0.191;12.7204;2046.17;3.91
18636181;2022-03-05 05:44:18;3;5;2022;5;44;18;35.75;48;3.05;36842;26.34;9.69;26;0.194;12.7209;2046.78;3.91
18636186;2022-03-05 05:44:25;3;5;2022;5;44;25;35.75;48;3.05;36842;26.34;9.69;26;0.194;12.7209;2046.78;3.91
18636258;2022-03-05 05:49:39;3;5;2022;5;49;39;35.34;47;3.04;37066;26.39;9.69;25;0.194;12.7219;2059.22;3.91
18636259;2022-03-05 05:49:50;3;5;2022;5;49;50;35.34;47;3.04;37066;26.39;9.69;25;0.194;12.7219;2059.22;3.91
18636350;2022-03-05 05:55:09;3;5;2022;5;55;9;35.54;47;3.07;36320;26.44;9.51;24;0.19;12.7231;2017.78;3.91
18636357;2022-03-05 05:55:20;3;5;2022;5;55;20;35.54;47;3.07;36320;26.44;9.51;24;0.19;12.7231;2017.78;3.91
18636441;2022-03-05 06:00:34;3;5;2022;6;0;34;35.45;47;3.05;36166;26.46;9.76;26;0.195;12.7212;2009.22;3.91
18636443;2022-03-05 06:00:40;3;5;2022;6;0;40;35.45;47;3.05;36166;26.46;9.76;26;0.195;12.7212;2009.22;3.91
18636531;2022-03-05 06:06:00;3;5;2022;6;6;0;35.55;45;3.19;34063;26.51;9.66;24;0.193;12.7199;1892.39;3.91
18636534;2022-03-05 06:06:06;3;5;2022;6;6;6;35.55;45;3.19;34063;26.51;9.66;24;0.193;12.7199;1892.39;3.91
18636699;2022-03-05 06:16:51;3;5;2022;6;16;51;36.19;45;3.3;34104;26.59;9.82;25;0.195;12.7204;1894.67;3.91
18636862;2022-03-05 06:27:22;3;5;2022;6;27;22;36.75;43;3.53;33858;26.66;9.61;26;0.19;12.7177;1881;3.91
18637059;2022-03-05 06:38:04;3;5;2022;6;38;4;36.67;44;3.45;31739;26.76;9.69;25;0.191;12.7204;1763.28;3.91
18637154;2022-03-05 06:43:17;3;5;2022;6;43;17;36.6;44;3.44;35503;26.78;9.61;24;0.19;12.7209;1972.39;3.91
18637244;2022-03-05 06:48:28;3;5;2022;6;48;28;36.26;44;3.37;13751;26.83;9.51;24;0.187;12.7221;763.94;3.91
18637330;2022-03-05 06:53:41;3;5;2022;6;53;41;36.46;45;3.35;37841;26.91;9.79;24;0.192;12.7223;2102.28;3.91
18637417;2022-03-05 06:58:53;3;5;2022;6;58;53;37.25;44;3.56;30906;26.91;9.59;26;0.188;12.7203;1717;3.91
18637501;2022-03-05 07:04:04;3;5;2022;7;4;4;37.4;44;3.59;30312;26.96;9.61;24;0.188;12.721;1684;3.91
18637588;2022-03-05 07:09:16;3;5;2022;7;9;16;35.82;45;3.24;5255;27.01;9.69;24;0.189;12.726;291.94;3.92
18637838;2022-03-05 07:25:03;3;5;2022;7;25;3;34.64;47;2.92;17108;27.13;9.61;24;0.187;12.73;950.44;3.91
18637935;2022-03-05 07:30:16;3;5;2022;7;30;16;35.7;46;3.16;24537;27.15;9.56;24;0.186;12.7259;1363.17;3.91
18638238;2022-03-05 07:46:02;3;5;2022;7;46;2;34.42;46;2.94;3154;27.3;9.59;24;0.185;12.7302;175.22;3.91
18638420;2022-03-05 07:56:32;3;5;2022;7;56;32;35.2;47;3.01;23094;27.4;9.64;24;0.186;12.7297;1283;3.91
18638507;2022-03-05 08:01:45;3;5;2022;8;1;45;35.82;45;3.24;9720;27.42;9.76;25;0.188;12.7266;540;3.96
18638757;2022-03-05 08:17:26;3;5;2022;8;17;26;36.15;44;3.35;16534;27.55;9.54;25;0.182;12.7228;918.56;3.91
18638841;2022-03-05 08:22:38;3;5;2022;8;22;38;35.66;44;3.27;10800;27.6;9.61;26;0.184;12.7251;600;3.96
18638927;2022-03-05 08:27:50;3;5;2022;8;27;50;35.4;44;3.22;12230;27.62;9.54;26;0.182;12.7242;679.44;3.95
18639110;2022-03-05 08:38:20;3;5;2022;8;38;20;35.67;43;3.33;5713;27.69;9.56;25;0.182;12.7266;317.39;3.94
18639184;2022-03-05 08:43:33;3;5;2022;8;43;33;35.05;45;3.1;3406;27.74;9.71;26;0.185;12.7287;189.22;3.94
18639280;2022-03-05 08:48:46;3;5;2022;8;48;46;34.62;46;2.97;4576;27.77;9.71;24;0.184;12.732;254.22;3.93
18639370;2022-03-05 08:53:58;3;5;2022;8;53;58;34.27;47;2.86;3395;27.79;9.46;24;0.179;12.7319;188.61;3.93
18639537;2022-03-05 09:04:23;3;5;2022;9;4;23;34.33;47;2.87;3140;27.87;9.59;25;0.181;12.7334;174.44;3.93
18639633;2022-03-05 09:09:42;3;5;2022;9;9;42;34.11;48;2.78;3874;27.89;9.61;25;0.181;12.7326;215.22;3.93
18639730;2022-03-05 09:14:54;3;5;2022;9;14;54;34.02;47;2.82;7672;27.94;9.56;24;0.18;12.7328;426.22;3.93
18639821;2022-03-05 09:20:07;3;5;2022;9;20;7;34.18;47;2.85;5278;27.94;9.48;24;0.178;12.7318;293.22;3.93
18640016;2022-03-05 09:30:38;3;5;2022;9;30;38;33.97;48;2.76;5288;28.01;9.56;25;0.179;12.7356;293.78;3.93
18640105;2022-03-05 09:35:51;3;5;2022;9;35;51;33.87;49;2.69;5448;28.04;9.59;26;0.18;12.7363;302.67;3.93
18640197;2022-03-05 09:41:04;3;5;2022;9;41;4;33.86;49;2.69;2858;28.06;9.69;25;0.182;12.7371;158.78;3.93
18640285;2022-03-05 09:46:17;3;5;2022;9;46;17;33.35;50;2.56;3256;28.09;9.64;24;0.18;12.7388;180.89;3.93
18640551;2022-03-05 10:02:08;3;5;2022;10;2;8;33.11;51;2.48;2049;28.13;9.64;25;0.18;12.7416;113.83;3.92
18640738;2022-03-05 10:12:41;3;5;2022;10;12;41;32.56;52;2.36;1658;28.21;9.59;24;0.179;12.7453;92.11;3.92
18640827;2022-03-05 10:17:55;3;5;2022;10;17;55;32.16;53;2.26;1481;28.21;9.56;25;0.178;12.7475;82.28;3.92
18640925;2022-03-05 10:23:09;3;5;2022;10;23;9;31.86;53;2.22;1313;28.23;9.56;24;0.178;12.7492;72.94;3.92
18641017;2022-03-05 10:28:29;3;5;2022;10;28;29;31.61;54;2.14;1124;28.26;9.59;24;0.178;12.7506;62.44;3.92
18641215;2022-03-05 10:39:04;3;5;2022;10;39;4;30.91;56;1.97;571;28.28;9.59;25;0.178;12.7547;31.72;3.91
18641380;2022-03-05 10:49:32;3;5;2022;10;49;32;30.24;57;1.85;281;28.31;9.69;24;0.18;12.7588;15.61;3.91
18641472;2022-03-05 10:54:47;3;5;2022;10;54;47;29.98;58;1.78;196;28.33;9.51;25;0.176;12.7606;10.89;3.91
18641563;2022-03-05 11:00:02;3;5;2022;11;0;2;29.72;60;1.67;134;28.33;9.66;24;0.179;12.7621;7.44;3.91
18641658;2022-03-05 11:05:17;3;5;2022;11;5;17;29.52;60;1.65;74;28.38;9.59;24;0.177;12.7633;4.11;3.91
18641751;2022-03-05 11:10:32;3;5;2022;11;10;32;29.29;61;1.59;24;28.35;9.69;25;0.18;12.7645;1.33;3.91
18641837;2022-03-05 11:15:47;3;5;2022;11;15;47;29.14;62;1.53;3;28.38;9.71;25;0.18;12.7654;0.17;3.91
18642022;2022-03-05 11:26:30;3;5;2022;11;26;30;28.79;63;1.46;0;28.35;9.51;25;0.176;12.7667;0;3.91
18642120;2022-03-05 11:31:46;3;5;2022;11;31;46;28.6;65;1.37;0;28.38;9.64;24;0.178;12.7676;0;3.91
18642289;2022-03-05 11:42:17;3;5;2022;11;42;17;28.37;67;1.27;0;28.4;9.46;24;0.174;12.7689;0;3.91
18642471;2022-03-05 11:52:55;3;5;2022;11;52;55;28.08;68;1.22;0;28.38;9.64;25;0.178;12.7696;0;3.91
18642565;2022-03-05 11:58:11;3;5;2022;11;58;11;27.93;69;1.17;0;28.38;9.48;24;0.175;12.77;0;3.91
18642657;2022-03-05 12:03:27;3;5;2022;12;3;27;27.78;69;1.16;0;28.38;9.54;25;0.176;12.7702;0;3.91
18642837;2022-03-05 12:14:08;3;5;2022;12;14;8;27.39;70;1.09;0;28.4;9.61;24;0.178;12.7714;0;3.91
18642931;2022-03-05 12:19:24;3;5;2022;12;19;24;27.21;71;1.05;0;28.38;9.48;24;0.175;12.7719;0;3.91
18643186;2022-03-05 12:35:19;3;5;2022;12;35;19;26.84;72;0.99;0;28.35;9.64;24;0.179;12.7721;0;3.91
18643275;2022-03-05 12:40:36;3;5;2022;12;40;36;26.7;72;0.98;0;28.35;9.54;24;0.176;12.7721;0;3.91
18643365;2022-03-05 12:45:53;3;5;2022;12;45;53;26.63;72;0.98;0;28.35;9.51;25;0.176;12.7723;0;3.91
18643551;2022-03-05 12:56:33;3;5;2022;12;56;33;26.41;73;0.93;0;28.35;9.56;25;0.177;12.7725;0;3.91
18643742;2022-03-05 13:07:20;3;5;2022;13;7;20;26.2;73;0.92;0;28.33;9.66;24;0.179;12.7725;0;3.91
18643837;2022-03-05 13:12:44;3;5;2022;13;12;44;26.12;74;0.88;0;28.33;9.51;26;0.176;12.7726;0;3.91
18643921;2022-03-05 13:18:12;3;5;2022;13;18;12;26.04;74;0.88;0;28.31;9.54;24;0.177;12.7727;0;3.91
18644098;2022-03-05 13:28:46;3;5;2022;13;28;46;25.84;75;0.83;0;28.28;9.56;24;0.177;12.7727;0;3.91
18644197;2022-03-05 13:34:03;3;5;2022;13;34;3;25.74;75;0.83;0;28.31;9.64;25;0.179;12.7729;0;3.91
18644291;2022-03-05 13:39:21;3;5;2022;13;39;21;25.64;76;0.79;0;28.28;9.71;25;0.18;12.7731;0;3.91
18644481;2022-03-05 13:50:08;3;5;2022;13;50;8;25.51;76;0.78;0;28.26;9.46;24;0.175;12.773;0;3.91
18644576;2022-03-05 13:55:26;3;5;2022;13;55;26;25.46;77;0.75;0;28.26;9.54;25;0.177;12.7731;0;3.91
18644669;2022-03-05 14:00:43;3;5;2022;14;0;43;25.38;77;0.75;0;28.23;9.54;25;0.177;12.7731;0;3.91
18644759;2022-03-05 14:06:00;3;5;2022;14;6;0;25.35;77;0.74;0;28.23;9.43;26;0.175;12.7731;0;3.91
18644858;2022-03-05 14:11:17;3;5;2022;14;11;17;25.27;78;0.71;0;28.21;9.54;25;0.178;12.7732;0;3.91
18645038;2022-03-05 14:21:52;3;5;2022;14;21;52;25.16;78;0.7;0;28.23;9.61;24;0.179;12.7742;0;3.91
18645329;2022-03-05 14:37:57;3;5;2022;14;37;57;24.9;80;0.63;0;28.16;9.54;26;0.178;12.7734;0;3.91
18645413;2022-03-05 14:43:14;3;5;2022;14;43;14;24.8;80;0.63;0;28.13;9.48;26;0.177;12.7735;0;3.91
18645510;2022-03-05 14:48:32;3;5;2022;14;48;32;24.73;81;0.59;0;28.13;9.46;26;0.176;12.7738;0;3.91
18645607;2022-03-05 14:53:56;3;5;2022;14;53;56;24.63;81;0.59;0;28.11;9.46;26;0.177;12.7736;0;3.91
18645966;2022-03-05 15:15:19;3;5;2022;15;15;19;24.41;83;0.52;0;28.06;9.66;26;0.181;12.7742;0;3.91
18646153;2022-03-05 15:26:00;3;5;2022;15;26;0;24.31;83;0.52;0;28.04;9.51;24;0.178;12.7741;0;3.91
18646250;2022-03-05 15:31:18;3;5;2022;15;31;18;24.31;83;0.52;0;28.04;9.38;26;0.176;12.7739;0;3.91
18646343;2022-03-05 15:36:36;3;5;2022;15;36;36;24.21;84;0.48;0;28.01;9.51;25;0.178;12.774;0;3.91
18646534;2022-03-05 15:47:18;3;5;2022;15;47;18;24.09;84;0.48;0;27.99;9.54;25;0.179;12.7742;0;3.91
18646621;2022-03-05 15:52:36;3;5;2022;15;52;36;24.04;84;0.48;0;27.96;9.56;26;0.18;12.774;0;3.91
18646726;2022-03-05 15:57:54;3;5;2022;15;57;54;23.99;84;0.48;0;27.94;9.51;26;0.179;12.7741;0;3.91
18646890;2022-03-05 16:08:30;3;5;2022;16;8;30;23.94;85;0.45;0;27.94;9.56;25;0.18;12.774;0;3.91
18647091;2022-03-05 16:19:12;3;5;2022;16;19;12;23.79;85;0.44;0;27.91;9.64;26;0.182;12.7741;0;3.91
18647189;2022-03-05 16:24:30;3;5;2022;16;24;30;23.75;86;0.41;0;27.89;9.61;26;0.181;12.7741;0;3.91
18647292;2022-03-05 16:29:48;3;5;2022;16;29;48;23.77;86;0.41;0;27.87;9.54;24;0.18;12.774;0;3.91
18647380;2022-03-05 16:35:06;3;5;2022;16;35;6;23.81;86;0.41;0;27.87;9.46;25;0.178;12.7738;0;3.91
18647482;2022-03-05 16:40:24;3;5;2022;16;40;24;23.79;86;0.41;0;27.84;9.69;25;0.183;12.7737;0;3.91
