Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Vapor_Pressure_Deficit;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Photosynthetically_Active_Radiation;Battery_voltage
18602257;2022-03-03 20:30:29;3;3;2022;20;30;29;20.85;83;0.42;0;26.71;8.82;21;0.174;17.5019;0;3.88
18602341;2022-03-03 20:35:49;3;3;2022;20;35;49;20.84;83;0.42;0;26.66;9.06;21;0.179;17.5019;0;3.88
18602433;2022-03-03 20:41:09;3;3;2022;20;41;9;20.65;82;0.44;0;26.66;8.87;21;0.175;17.5022;0;3.88
18602515;2022-03-03 20:46:29;3;3;2022;20;46;29;20.5;81;0.46;0;26.64;9.11;21;0.181;17.5023;0;3.88
18602601;2022-03-03 20:51:49;3;3;2022;20;51;49;20.4;81;0.46;0;26.64;9.04;21;0.179;17.5027;0;3.88
18602877;2022-03-03 21:07:55;3;3;2022;21;7;55;20.13;82;0.42;0;26.61;8.87;20;0.176;17.5038;0;3.88
18602960;2022-03-03 21:13:16;3;3;2022;21;13;16;20.09;83;0.4;0;26.61;8.75;21;0.173;17.5041;0;3.88
18603142;2022-03-03 21:24:02;3;3;2022;21;24;2;20.04;83;0.4;0;26.61;8.9;21;0.176;17.5044;0;3.88
18603330;2022-03-03 21:34:57;3;3;2022;21;34;57;19.96;83;0.4;0;26.56;8.87;21;0.176;17.505;0;3.88
18603419;2022-03-03 21:40:18;3;3;2022;21;40;18;19.96;83;0.4;0;26.56;9.06;21;0.18;17.5049;0;3.88
18603597;2022-03-03 21:51:04;3;3;2022;21;51;4;20;83;0.4;0;26.56;8.7;21;0.173;17.5052;0;3.87
18603784;2022-03-03 22:01:45;3;3;2022;22;1;45;19.9;84;0.37;0;26.51;9.06;21;0.181;17.5055;0;3.87
18603963;2022-03-03 22:12:32;3;3;2022;22;12;32;19.84;85;0.35;0;26.51;8.92;21;0.178;17.5056;0;3.87
18604145;2022-03-03 22:23:19;3;3;2022;22;23;19;19.94;84;0.37;0;26.51;8.75;21;0.174;17.5056;0;3.87
18604233;2022-03-03 22:28:40;3;3;2022;22;28;40;19.88;85;0.35;0;26.49;9.09;21;0.181;17.5057;0;3.87
18604402;2022-03-03 22:39:35;3;3;2022;22;39;35;19.84;85;0.35;0;26.44;8.75;21;0.175;17.5061;0;3.87
18604505;2022-03-03 22:44:56;3;3;2022;22;44;56;19.85;85;0.35;0;26.44;8.97;21;0.179;17.5064;0;3.87
18604688;2022-03-03 22:55:37;3;3;2022;22;55;37;20.3;83;0.4;20;26.41;8.78;21;0.176;17.5053;1.11;3.87
18604775;2022-03-03 23:00:57;3;3;2022;23;0;57;20.28;83;0.4;55;26.41;9.11;21;0.182;17.5053;3.06;3.87
18604879;2022-03-03 23:06:17;3;3;2022;23;6;17;20.32;83;0.41;123;26.39;8.75;21;0.175;17.505;6.83;3.87
18604978;2022-03-03 23:11:38;3;3;2022;23;11;38;20.27;83;0.4;256;26.41;8.97;21;0.179;17.505;14.22;3.87
18605070;2022-03-03 23:16:58;3;3;2022;23;16;58;20.26;83;0.4;444;26.41;8.87;21;0.177;17.5051;24.67;3.87
18605158;2022-03-03 23:22:18;3;3;2022;23;22;18;20.27;83;0.4;649;26.36;8.78;21;0.176;17.505;36.06;3.87
18605418;2022-03-03 23:38:50;3;3;2022;23;38;50;20.4;83;0.41;1281;26.41;9.04;20;0.181;17.5049;71.17;3.87
18605599;2022-03-03 23:49:30;3;3;2022;23;49;30;20.84;82;0.44;1654;26.31;8.75;20;0.176;17.504;91.89;3.87
18605681;2022-03-03 23:54:49;3;3;2022;23;54;49;21.15;81;0.48;1797;26.31;8.99;20;0.181;17.5029;99.83;3.88
18605865;2022-03-04 00:05:34;3;4;2022;0;5;34;21.88;79;0.55;1995;26.29;8.99;20;0.181;17.4999;110.83;3.88
18605961;2022-03-04 00:10:53;3;4;2022;0;10;53;22.25;78;0.59;2110;26.29;9.02;20;0.181;17.4984;117.22;3.88
18606047;2022-03-04 00:16:11;3;4;2022;0;16;11;22.5;77;0.63;2221;26.26;8.7;20;0.175;17.497;123.39;3.88
18606134;2022-03-04 00:21:30;3;4;2022;0;21;30;22.57;76;0.66;2296;26.26;8.78;20;0.177;17.4957;127.56;3.88
18606215;2022-03-04 00:26:48;3;4;2022;0;26;48;22.77;76;0.66;2420;26.22;8.94;20;0.18;17.4935;134.44;3.89
18606304;2022-03-04 00:32:06;3;4;2022;0;32;6;22.95;75;0.7;2516;26.26;8.97;20;0.181;17.4931;139.78;3.89
18606569;2022-03-04 00:48:06;3;4;2022;0;48;6;23.38;74;0.75;2811;26.22;8.66;20;0.174;17.491;156.17;3.9
18606657;2022-03-04 00:53:23;3;4;2022;0;53;23;23.72;73;0.79;2977;26.22;8.99;20;0.181;17.4897;165.39;3.9
18606742;2022-03-04 00:58:41;3;4;2022;0;58;41;24.03;72;0.84;2996;26.22;8.7;20;0.175;17.4885;166.44;3.9
18606817;2022-03-04 01:03:58;3;4;2022;1;3;58;24.34;71;0.88;3003;26.22;8.73;20;0.176;17.4874;166.83;3.9
18606905;2022-03-04 01:09:15;3;4;2022;1;9;15;24.28;71;0.88;3081;26.19;9.04;20;0.182;17.487;171.17;3.9
18607074;2022-03-04 01:19:55;3;4;2022;1;19;55;24.92;69;0.98;3124;26.09;8.78;20;0.178;17.485;173.56;3.9
18607337;2022-03-04 01:35:52;3;4;2022;1;35;52;25.75;67;1.09;3252;26.14;9.06;20;0.183;17.4821;180.67;3.9
18607418;2022-03-04 01:41:08;3;4;2022;1;41;8;25.98;67;1.11;3309;26.14;8.75;20;0.177;17.4814;183.83;3.9
18607600;2022-03-04 01:51:47;3;4;2022;1;51;47;26.49;65;1.21;3356;26.14;8.92;20;0.18;17.4795;186.44;3.9
18607686;2022-03-04 01:57:03;3;4;2022;1;57;3;26.91;65;1.24;3688;26.09;8.8;20;0.178;17.4783;204.89;3.9
18607842;2022-03-04 02:07:40;3;4;2022;2;7;40;27.17;63;1.33;4353;26.12;8.73;19;0.177;17.477;241.83;3.9
18607924;2022-03-04 02:12:55;3;4;2022;2;12;55;27.49;63;1.36;3481;26.14;9.06;20;0.183;17.476;193.39;3.9
18608023;2022-03-04 02:18:17;3;4;2022;2;18;17;27.56;62;1.4;3481;26.12;8.68;20;0.176;17.4754;193.39;3.9
18608193;2022-03-04 02:28:59;3;4;2022;2;28;59;28.52;60;1.56;3478;26.12;8.7;20;0.176;17.4717;193.22;3.9
18608280;2022-03-04 02:34:14;3;4;2022;2;34;14;28.24;61;1.49;3685;26.12;8.78;20;0.178;17.4722;204.72;3.9
18608471;2022-03-04 02:45:08;3;4;2022;2;45;8;28.85;60;1.59;3654;26.12;8.61;20;0.174;17.471;203;3.9
18608563;2022-03-04 02:50:23;3;4;2022;2;50;23;28.77;60;1.58;3714;26.09;8.66;20;0.175;17.4706;206.33;3.9
18608646;2022-03-04 02:55:38;3;4;2022;2;55;38;29.15;59;1.66;3685;26.12;8.61;20;0.174;17.4693;204.72;3.9
18608818;2022-03-04 03:06:16;3;4;2022;3;6;16;29.82;58;1.76;3893;26.17;8.63;20;0.174;17.4663;216.28;3.91
18608927;2022-03-04 03:11:30;3;4;2022;3;11;30;30.1;57;1.84;3935;26.12;8.99;19;0.182;17.4655;218.61;3.91
18609123;2022-03-04 03:22:07;3;4;2022;3;22;7;30.19;57;1.84;4052;26.12;8.82;20;0.179;17.4649;225.11;3.91
18609400;2022-03-04 03:38:00;3;4;2022;3;38;0;30.7;56;1.94;5624;26.12;8.82;19;0.179;17.4635;312.44;3.91
18609486;2022-03-04 03:43:14;3;4;2022;3;43;14;31.51;54;2.13;4103;26.14;8.68;19;0.175;17.4596;227.94;3.92
18609567;2022-03-04 03:48:28;3;4;2022;3;48;28;31.27;55;2.05;4066;26.14;8.7;19;0.176;17.4596;225.89;3.92
18609649;2022-03-04 03:53:41;3;4;2022;3;53;41;31.56;54;2.13;4167;26.14;8.61;20;0.174;17.4598;231.5;3.92
18609742;2022-03-04 03:58:55;3;4;2022;3;58;55;31.84;54;2.17;4363;26.17;8.75;20;0.177;17.4602;242.39;3.88
18610019;2022-03-04 04:14:39;3;4;2022;4;14;39;32.08;52;2.29;4517;26.22;8.99;19;0.181;17.46;250.94;3.88
18610100;2022-03-04 04:19:53;3;4;2022;4;19;53;33.07;50;2.52;11528;26.22;8.82;20;0.178;17.4589;640.44;3.88
18610367;2022-03-04 04:35:42;3;4;2022;4;35;42;33.63;50;2.61;15080;26.26;8.92;20;0.18;17.4577;837.78;3.88
18610628;2022-03-04 04:51:49;3;4;2022;4;51;49;34.18;49;2.74;26647;26.34;8.52;20;0.171;17.4573;1480.39;3.88
18610722;2022-03-04 04:57:12;3;4;2022;4;57;12;33.72;49;2.67;18817;26.29;8.66;19;0.174;17.4592;1045.39;3.88
18610910;2022-03-04 05:07:36;3;4;2022;5;7;36;34.07;48;2.78;30933;26.39;8.59;20;0.172;17.4577;1718.5;3.88
18611001;2022-03-04 05:12:48;3;4;2022;5;12;48;34.02;52;2.56;38739;26.44;8.63;19;0.172;17.4581;2152.17;3.88
18611365;2022-03-04 05:33:51;3;4;2022;5;33;51;35.24;45;3.13;37202;26.56;8.56;20;0.17;17.4552;2066.78;3.88
18611536;2022-03-04 05:44:20;3;4;2022;5;44;20;35.16;48;2.95;35980;26.64;8.47;18;0.167;17.4544;1998.89;3.88
18611626;2022-03-04 05:49:31;3;4;2022;5;49;31;35.58;47;3.08;36585;26.66;8.8;20;0.174;17.4546;2032.5;3.88
18611788;2022-03-04 05:59:53;3;4;2022;5;59;53;35.39;44;3.22;36024;26.73;8.45;19;0.166;17.4535;2001.33;3.88
18612145;2022-03-04 06:20:54;3;4;2022;6;20;54;35.63;43;3.32;34053;26.88;8.92;19;0.175;17.453;1891.83;3.88
18612231;2022-03-04 06:26:06;3;4;2022;6;26;6;35.63;45;3.2;34466;26.91;8.42;19;0.164;17.4533;1914.78;3.88
18612310;2022-03-04 06:31:17;3;4;2022;6;31;17;35.53;45;3.18;33282;26.96;8.85;19;0.173;17.4513;1849;3.88
18612394;2022-03-04 06:36:28;3;4;2022;6;36;28;35.73;45;3.22;32461;27.01;8.92;19;0.174;17.4468;1803.39;3.88
18612668;2022-03-04 06:52:05;3;4;2022;6;52;5;35.57;44;3.25;29363;27.15;8.85;19;0.171;17.4471;1631.28;3.88
18612842;2022-03-04 07:02:33;3;4;2022;7;2;33;35.34;45;3.15;13433;27.2;8.78;19;0.169;17.4466;746.28;3.88
18613004;2022-03-04 07:13:03;3;4;2022;7;13;3;35.1;46;3.05;7091;27.3;8.68;19;0.167;17.4458;393.94;3.92
18613097;2022-03-04 07:18:15;3;4;2022;7;18;15;35.27;45;3.14;10099;27.3;8.61;19;0.165;17.4455;561.06;3.91
18613183;2022-03-04 07:23:26;3;4;2022;7;23;26;35.18;44;3.18;6072;27.4;8.7;19;0.166;17.4465;337.33;3.91
18613267;2022-03-04 07:28:38;3;4;2022;7;28;38;34.93;42;3.25;5344;27.4;8.49;19;0.162;17.4472;296.89;3.91
18613358;2022-03-04 07:33:49;3;4;2022;7;33;49;34.96;43;3.2;5177;27.5;8.56;18;0.162;17.4456;287.61;3.91
18613519;2022-03-04 07:44:17;3;4;2022;7;44;17;34.91;43;3.19;4574;27.52;8.47;19;0.16;17.446;254.11;3.91
18613794;2022-03-04 08:00:05;3;4;2022;8;0;5;34.7;43;3.15;4743;27.64;8.85;19;0.167;17.4475;263.5;3.91
18613868;2022-03-04 08:05:16;3;4;2022;8;5;16;34.65;44;3.09;4420;27.69;8.68;18;0.163;17.4484;245.56;3.9
18613951;2022-03-04 08:10:28;3;4;2022;8;10;28;34.61;45;3.03;4606;27.72;8.59;19;0.161;17.4475;255.89;3.91
18614045;2022-03-04 08:15:40;3;4;2022;8;15;40;34.82;44;3.12;4344;27.74;8.61;18;0.162;17.4457;241.33;3.9
18614124;2022-03-04 08:20:52;3;4;2022;8;20;52;34.4;45;2.99;4218;27.79;8.49;18;0.159;17.4511;234.33;3.9
18614212;2022-03-04 08:26:04;3;4;2022;8;26;4;34.3;44;3.03;4400;27.82;8.73;18;0.164;17.4548;244.44;3.91
18614397;2022-03-04 08:36:27;3;4;2022;8;36;27;34;45;2.93;3923;27.84;8.47;19;0.158;17.4562;217.94;3.9
18614490;2022-03-04 08:41:39;3;4;2022;8;41;39;34.1;45;2.94;3762;27.99;8.75;18;0.163;17.4581;209;3.9
18614584;2022-03-04 08:46:52;3;4;2022;8;46;52;34.02;45;2.93;3871;27.91;8.78;19;0.164;17.4573;215.06;3.9
18614682;2022-03-04 08:52:04;3;4;2022;8;52;4;34.02;46;2.88;3772;27.96;8.56;18;0.159;17.46;209.56;3.9
18614766;2022-03-04 08:57:16;3;4;2022;8;57;16;33.99;45;2.92;3915;27.99;8.52;18;0.158;17.4605;217.5;3.9
18614855;2022-03-04 09:02:29;3;4;2022;9;2;29;33.82;45;2.9;3495;27.99;8.82;19;0.164;17.4616;194.17;3.9
18614945;2022-03-04 09:07:41;3;4;2022;9;7;41;33.89;46;2.85;3411;27.99;8.7;18;0.162;17.4612;189.5;3.9
18615028;2022-03-04 09:12:54;3;4;2022;9;12;54;33.49;46;2.79;3488;28.04;8.8;19;0.163;17.4624;193.78;3.9
18615118;2022-03-04 09:18:07;3;4;2022;9;18;7;33.61;46;2.81;3473;28.06;8.52;19;0.157;17.463;192.94;3.9
18615293;2022-03-04 09:28:31;3;4;2022;9;28;31;33.22;48;2.65;3240;28.09;8.37;18;0.154;17.4654;180;3.9
18615388;2022-03-04 09:33:44;3;4;2022;9;33;44;33.22;48;2.65;2968;28.09;8.63;19;0.159;17.4659;164.89;3.9
18615477;2022-03-04 09:38:57;3;4;2022;9;38;57;32.9;49;2.55;3017;28.13;8.35;18;0.153;17.4668;167.61;3.9
18615757;2022-03-04 09:54:47;3;4;2022;9;54;47;32.25;51;2.36;2397;28.18;8.4;18;0.153;17.4689;133.17;3.9
18615837;2022-03-04 10:00:00;3;4;2022;10;0;0;32.15;52;2.3;2342;28.18;8.42;18;0.154;17.4695;130.11;3.9
18616019;2022-03-04 10:10:32;3;4;2022;10;10;32;31.87;53;2.22;1973;28.18;8.63;18;0.158;17.4706;109.61;3.9
18616298;2022-03-04 10:26:19;3;4;2022;10;26;19;31.08;54;2.08;1399;28.23;8.49;19;0.155;17.4725;77.72;3.89
18616388;2022-03-04 10:31:33;3;4;2022;10;31;33;30.81;55;2;1270;28.18;8.9;18;0.164;17.4733;70.56;3.89
18616485;2022-03-04 10:36:47;3;4;2022;10;36;47;30.54;55;1.97;1088;28.23;8.73;18;0.16;17.4742;60.44;3.89
18616572;2022-03-04 10:42:02;3;4;2022;10;42;2;30.23;56;1.89;876;28.23;8.78;19;0.161;17.4749;48.67;3.89
18616760;2022-03-04 10:52:37;3;4;2022;10;52;37;29.53;57;1.78;474;28.26;8.47;18;0.154;17.4765;26.33;3.89
18616933;2022-03-04 11:03:12;3;4;2022;11;3;12;28.91;59;1.63;153;28.26;8.75;18;0.16;17.4782;8.5;3.89
18617110;2022-03-04 11:13:42;3;4;2022;11;13;42;28.47;60;1.55;29;28.23;8.73;18;0.16;17.4791;1.61;3.89
18617194;2022-03-04 11:18:57;3;4;2022;11;18;57;28.2;61;1.49;5;28.26;8.85;18;0.163;17.4794;0.28;3.89
18617354;2022-03-04 11:29:33;3;4;2022;11;29;33;27.86;63;1.39;0;28.26;8.75;18;0.16;17.4797;0;3.89
18617445;2022-03-04 11:34:49;3;4;2022;11;34;49;27.65;64;1.33;0;28.26;8.68;18;0.159;17.4799;0;3.89
18617539;2022-03-04 11:40:05;3;4;2022;11;40;5;27.5;64;1.32;0;28.26;8.78;18;0.161;17.4801;0;3.89
18617626;2022-03-04 11:45:25;3;4;2022;11;45;25;27.31;65;1.27;0;28.26;8.52;18;0.155;17.4803;0;3.89
18617714;2022-03-04 11:50:41;3;4;2022;11;50;41;27.1;66;1.22;0;28.28;8.75;18;0.16;17.4802;0;3.89
18617814;2022-03-04 11:55:57;3;4;2022;11;55;57;26.76;67;1.16;0;28.21;8.4;18;0.153;17.4809;0;3.89
18618002;2022-03-04 12:06:36;3;4;2022;12;6;36;26.55;68;1.11;0;28.23;8.63;18;0.158;17.4813;0;3.89
18618091;2022-03-04 12:11:52;3;4;2022;12;11;52;26.67;68;1.12;0;28.23;8.37;18;0.152;17.4806;0;3.89
18618385;2022-03-04 12:27:54;3;4;2022;12;27;54;26.47;68;1.11;0;28.21;8.73;18;0.16;17.4805;0;3.89
18618576;2022-03-04 12:38:33;3;4;2022;12;38;33;26.12;68;1.08;0;28.21;8.42;18;0.154;17.481;0;3.89
18618658;2022-03-04 12:43:56;3;4;2022;12;43;56;26.06;68;1.08;0;28.21;8.49;18;0.155;17.4811;0;3.89
18618748;2022-03-04 12:49:13;3;4;2022;12;49;13;25.89;68;1.07;0;28.18;8.56;18;0.157;17.4814;0;3.89
18618940;2022-03-04 12:59:46;3;4;2022;12;59;46;25.66;69;1.02;0;28.21;8.45;18;0.154;17.482;0;3.89
18619037;2022-03-04 13:05:03;3;4;2022;13;5;3;25.47;69;1.01;0;28.18;8.37;18;0.153;17.4824;0;3.89
18619319;2022-03-04 13:21:07;3;4;2022;13;21;7;25.52;69;1.01;0;28.18;8.73;18;0.161;17.4817;0;3.89
18619580;2022-03-04 13:37:10;3;4;2022;13;37;10;25.25;71;0.93;0;28.13;8.42;18;0.154;17.4822;0;3.89
18619872;2022-03-04 13:53:14;3;4;2022;13;53;14;24.97;71;0.92;0;28.11;8.4;17;0.154;17.4828;0;3.89
18620042;2022-03-04 14:03:55;3;4;2022;14;3;55;24.82;72;0.88;0;28.11;8.61;18;0.159;17.4832;0;3.89
18620224;2022-03-04 14:14:43;3;4;2022;14;14;43;24.59;72;0.87;0;28.09;8.45;17;0.155;17.4838;0;3.89
18620486;2022-03-04 14:31:08;3;4;2022;14;31;8;24.31;74;0.79;0;28.06;8.52;18;0.157;17.4846;0;3.89
18620577;2022-03-04 14:36:26;3;4;2022;14;36;26;24.16;74;0.78;0;28.04;8.7;18;0.161;17.485;0;3.89
18620762;2022-03-04 14:47:01;3;4;2022;14;47;1;24.21;74;0.79;0;28.01;8.37;18;0.154;17.485;0;3.88
18620858;2022-03-04 14:52:25;3;4;2022;14;52;25;24.17;74;0.78;0;28.01;8.7;18;0.161;17.4851;0;3.88
18620949;2022-03-04 14:57:43;3;4;2022;14;57;43;24.1;74;0.78;0;28.01;8.73;17;0.162;17.4852;0;3.88
18621322;2022-03-04 15:19:29;3;4;2022;15;19;29;23.68;76;0.7;0;27.94;8.68;17;0.161;17.4864;0;3.88
18621407;2022-03-04 15:24:47;3;4;2022;15;24;47;23.52;77;0.67;0;27.91;8.75;17;0.163;17.4868;0;3.88
18621491;2022-03-04 15:30:05;3;4;2022;15;30;5;23.4;77;0.66;0;27.94;8.75;17;0.163;17.4872;0;3.88
18621754;2022-03-04 15:46:06;3;4;2022;15;46;6;23.37;78;0.63;0;27.91;8.7;17;0.162;17.4876;0;3.88
18621851;2022-03-04 15:51:24;3;4;2022;15;51;24;23.34;78;0.63;0;27.89;8.7;17;0.162;17.4879;0;3.88
18621940;2022-03-04 15:56:43;3;4;2022;15;56;43;23.38;78;0.63;0;27.87;8.49;17;0.158;17.4878;0;3.88
18622028;2022-03-04 16:02:01;3;4;2022;16;2;1;23.45;77;0.66;0;27.87;8.68;17;0.162;17.4876;0;3.88
18622116;2022-03-04 16:07:19;3;4;2022;16;7;19;23.41;77;0.66;0;27.84;8.63;17;0.161;17.4877;0;3.88
18622286;2022-03-04 16:18:02;3;4;2022;16;18;2;23.36;77;0.66;0;27.84;8.45;17;0.157;17.4879;0;3.88
18622384;2022-03-04 16:23:21;3;4;2022;16;23;21;23.3;77;0.66;0;27.82;8.33;17;0.155;17.4882;0;3.88
18622558;2022-03-04 16:33:57;3;4;2022;16;33;57;23.13;78;0.62;0;27.79;8.52;17;0.159;17.4888;0;3.88
18622643;2022-03-04 16:39:16;3;4;2022;16;39;16;23.05;78;0.62;0;27.82;8.4;17;0.156;17.4891;0;3.88
18622737;2022-03-04 16:44:34;3;4;2022;16;44;34;22.96;78;0.62;0;27.82;8.42;17;0.157;17.4896;0;3.88
18622839;2022-03-04 16:49:53;3;4;2022;16;49;53;22.92;78;0.62;0;27.77;8.7;17;0.163;17.4897;0;3.88
18622928;2022-03-04 16:55:12;3;4;2022;16;55;12;22.93;78;0.62;0;27.74;8.7;17;0.163;17.4898;0;3.88
18623013;2022-03-04 17:00:30;3;4;2022;17;0;30;22.9;78;0.61;0;27.74;8.37;17;0.156;17.49;0;3.88
18623281;2022-03-04 17:16:46;3;4;2022;17;16;46;22.83;78;0.61;0;27.64;8.49;17;0.16;17.4905;0;3.88
18623463;2022-03-04 17:27:23;3;4;2022;17;27;23;22.67;79;0.58;0;27.69;8.73;17;0.165;17.4912;0;3.88
18623553;2022-03-04 17:32:42;3;4;2022;17;32;42;22.5;80;0.55;0;27.72;8.49;17;0.159;17.4917;0;3.88
18623932;2022-03-04 17:54:15;3;4;2022;17;54;15;22.28;81;0.51;0;27.64;8.56;17;0.161;17.4925;0;3.88
18624101;2022-03-04 18:05:01;3;4;2022;18;5;1;22.16;81;0.51;0;27.6;8.47;17;0.16;17.4931;0;3.88
18624191;2022-03-04 18:10:26;3;4;2022;18;10;26;22.02;82;0.48;0;27.62;8.45;17;0.159;17.4936;0;3.88
18624376;2022-03-04 18:21:04;3;4;2022;18;21;4;21.82;83;0.44;0;27.57;8.52;17;0.161;17.4943;0;3.88
18624464;2022-03-04 18:26:23;3;4;2022;18;26;23;21.79;83;0.44;0;27.57;8.42;17;0.159;17.4944;0;3.88
18624555;2022-03-04 18:31:42;3;4;2022;18;31;42;21.8;83;0.44;0;27.55;8.35;17;0.157;17.4946;0;3.88
18624846;2022-03-04 18:47:53;3;4;2022;18;47;53;21.88;83;0.45;0;27.52;8.33;17;0.157;17.4947;0;3.88
18624931;2022-03-04 18:53:12;3;4;2022;18;53;12;21.85;83;0.45;0;27.5;8.37;17;0.158;17.4949;0;3.88
18625022;2022-03-04 18:58:31;3;4;2022;18;58;31;21.89;83;0.45;0;27.45;8.73;17;0.166;17.495;0;3.88
18625112;2022-03-04 19:03:50;3;4;2022;19;3;50;21.83;83;0.44;0;27.5;8.33;17;0.157;17.4952;0;3.88
18625283;2022-03-04 19:14:29;3;4;2022;19;14;29;21.91;84;0.42;0;27.45;8.45;17;0.16;17.4954;0;3.88
18625379;2022-03-04 19:19:54;3;4;2022;19;19;54;21.93;83;0.45;0;27.45;8.31;17;0.157;17.4954;0;3.88
18625474;2022-03-04 19:25:14;3;4;2022;19;25;14;21.83;84;0.42;0;27.42;8.59;17;0.164;17.4957;0;3.88
18625563;2022-03-04 19:30:33;3;4;2022;19;30;33;21.77;84;0.42;0;27.5;8.7;17;0.165;17.4959;0;3.88
18625661;2022-03-04 19:35:52;3;4;2022;19;35;52;21.64;85;0.39;0;27.4;8.66;17;0.165;17.4962;0;3.88
18625745;2022-03-04 19:41:11;3;4;2022;19;41;11;21.59;85;0.39;0;27.4;8.37;17;0.159;17.4967;0;3.88
18625827;2022-03-04 19:46:31;3;4;2022;19;46;31;21.46;86;0.36;0;27.4;8.42;17;0.16;17.497;0;3.88
18625909;2022-03-04 19:51:50;3;4;2022;19;51;50;21.4;86;0.36;0;27.37;8.37;16;0.159;17.4973;0;3.88
18625992;2022-03-04 19:57:10;3;4;2022;19;57;10;21.35;86;0.36;0;27.35;8.75;17;0.168;17.4976;0;3.88
18626242;2022-03-04 20:13:14;3;4;2022;20;13;14;21.31;87;0.33;0;27.33;8.37;16;0.16;17.4979;0;3.88
18626324;2022-03-04 20:18:34;3;4;2022;20;18;34;21.31;87;0.33;0;27.3;8.68;17;0.167;17.4981;0;3.88
18626416;2022-03-04 20:23:54;3;4;2022;20;23;54;21.42;87;0.33;0;27.3;8.28;17;0.158;17.4981;0;3.88
18626511;2022-03-04 20:29:13;3;4;2022;20;29;13;21.4;87;0.33;0;27.3;8.8;16;0.169;17.4982;0;3.88
18626607;2022-03-04 20:34:33;3;4;2022;20;34;33;21.37;87;0.33;0;27.28;8.56;16;0.164;17.4982;0;3.88
18626684;2022-03-04 20:39:52;3;4;2022;20;39;52;21.35;87;0.33;0;27.3;8.7;16;0.167;17.4984;0;3.88
18626770;2022-03-04 20:45:12;3;4;2022;20;45;12;21.33;87;0.33;0;27.25;8.7;16;0.167;17.4986;0;3.88
18627028;2022-03-04 21:01:24;3;4;2022;21;1;24;21.36;87;0.33;0;27.23;8.56;16;0.165;17.4988;0;3.88
18627217;2022-03-04 21:12:27;3;4;2022;21;12;27;21.33;87;0.33;0;27.2;8.73;16;0.168;17.4993;0;3.88
18627309;2022-03-04 21:17:47;3;4;2022;21;17;47;21.32;87;0.33;0;27.2;8.33;16;0.16;17.4994;0;3.88
18627570;2022-03-04 21:34:09;3;4;2022;21;34;9;21.25;87;0.33;0;27.15;8.45;16;0.163;17.4997;0;3.88
18627649;2022-03-04 21:39:28;3;4;2022;21;39;28;21.15;87;0.33;0;27.15;8.59;16;0.166;17.5;0;3.88
18627740;2022-03-04 21:44:48;3;4;2022;21;44;48;21.1;88;0.3;0;27.13;8.4;16;0.162;17.5003;0;3.88
18627939;2022-03-04 21:55:27;3;4;2022;21;55;27;21.05;88;0.3;0;27.13;8.42;16;0.162;17.5006;0;3.88
18628028;2022-03-04 22:00:47;3;4;2022;22;0;47;21.02;88;0.3;0;27.1;8.33;16;0.161;17.5007;0;3.88
18628116;2022-03-04 22:06:07;3;4;2022;22;6;7;21.04;88;0.3;0;27.1;8.73;16;0.169;17.5009;0;3.88
18628206;2022-03-04 22:11:26;3;4;2022;22;11;26;20.98;88;0.3;0;27.1;8.56;16;0.166;17.5011;0;3.88
18628285;2022-03-04 22:16:46;3;4;2022;22;16;46;20.87;88;0.3;0;27.03;8.78;16;0.171;17.5014;0;3.88
18628470;2022-03-04 22:27:32;3;4;2022;22;27;32;20.85;89;0.27;0;27.03;8.66;15;0.168;17.5018;0;3.88
18628554;2022-03-04 22:32:52;3;4;2022;22;32;52;20.84;89;0.27;0;27.03;8.35;16;0.162;17.5019;0;3.88
18628985;2022-03-04 22:59:50;3;4;2022;22;59;50;20.62;90;0.24;46;27.01;8.7;16;0.169;17.5027;2.56;3.88
18629073;2022-03-04 23:05:10;3;4;2022;23;5;10;20.71;90;0.24;125;27.01;8.49;16;0.165;17.5027;6.94;3.88
18629159;2022-03-04 23:10:30;3;4;2022;23;10;30;20.77;89;0.27;263;26.93;8.7;16;0.17;17.5026;14.61;3.88
18629245;2022-03-04 23:15:50;3;4;2022;23;15;50;20.76;89;0.27;446;26.96;8.68;16;0.169;17.5026;24.78;3.87
18629409;2022-03-04 23:26:36;3;4;2022;23;26;36;20.6;89;0.27;880;26.93;8.59;16;0.168;17.5028;48.89;3.87
18629789;2022-03-04 23:48:07;3;4;2022;23;48;7;21.15;88;0.3;1662;26.88;8.35;16;0.163;17.5024;92.33;3.88
18629881;2022-03-04 23:53:26;3;4;2022;23;53;26;21.48;87;0.33;1806;26.91;8.7;16;0.17;17.5016;100.33;3.88
18630597;2022-03-05 00:36:30;3;5;2022;0;36;30;24.12;76;0.72;2662;26.81;8.7;16;0.171;17.4877;147.89;3.89
18630694;2022-03-05 00:41:47;3;5;2022;0;41;47;24.35;74;0.79;2685;26.78;8.68;15;0.171;17.4865;149.17;3.89
18630788;2022-03-05 00:47:04;3;5;2022;0;47;4;24.61;73;0.84;2785;26.81;8.7;16;0.171;17.4852;154.72;3.9
18630875;2022-03-05 00:52:21;3;5;2022;0;52;21;24.84;73;0.85;3003;26.81;8.4;16;0.164;17.4839;166.83;3.9
